"iso.country","groupname","iso.group"
398,"UNICEF PROGRAMME REGIONS",1818
400,"UNICEF PROGRAMME REGIONS",1818
404,"UNICEF PROGRAMME REGIONS",1818
408,"UNICEF PROGRAMME REGIONS",1818
412,"UNICEF PROGRAMME REGIONS",1818
414,"UNICEF PROGRAMME REGIONS",1818
417,"UNICEF PROGRAMME REGIONS",1818
418,"UNICEF PROGRAMME REGIONS",1818
422,"UNICEF PROGRAMME REGIONS",1818
426,"UNICEF PROGRAMME REGIONS",1818
430,"UNICEF PROGRAMME REGIONS",1818
434,"UNICEF PROGRAMME REGIONS",1818
450,"UNICEF PROGRAMME REGIONS",1818
454,"UNICEF PROGRAMME REGIONS",1818
458,"UNICEF PROGRAMME REGIONS",1818
462,"UNICEF PROGRAMME REGIONS",1818
466,"UNICEF PROGRAMME REGIONS",1818
478,"UNICEF PROGRAMME REGIONS",1818
484,"UNICEF PROGRAMME REGIONS",1818
496,"UNICEF PROGRAMME REGIONS",1818
498,"UNICEF PROGRAMME REGIONS",1818
499,"UNICEF PROGRAMME REGIONS",1818
500,"UNICEF PROGRAMME REGIONS",1818
504,"UNICEF PROGRAMME REGIONS",1818
508,"UNICEF PROGRAMME REGIONS",1818
512,"UNICEF PROGRAMME REGIONS",1818
516,"UNICEF PROGRAMME REGIONS",1818
520,"UNICEF PROGRAMME REGIONS",1818
524,"UNICEF PROGRAMME REGIONS",1818
548,"UNICEF PROGRAMME REGIONS",1818
558,"UNICEF PROGRAMME REGIONS",1818
562,"UNICEF PROGRAMME REGIONS",1818
566,"UNICEF PROGRAMME REGIONS",1818
570,"UNICEF PROGRAMME REGIONS",1818
583,"UNICEF PROGRAMME REGIONS",1818
584,"UNICEF PROGRAMME REGIONS",1818
585,"UNICEF PROGRAMME REGIONS",1818
586,"UNICEF PROGRAMME REGIONS",1818
591,"UNICEF PROGRAMME REGIONS",1818
598,"UNICEF PROGRAMME REGIONS",1818
600,"UNICEF PROGRAMME REGIONS",1818
604,"UNICEF PROGRAMME REGIONS",1818
608,"UNICEF PROGRAMME REGIONS",1818
624,"UNICEF PROGRAMME REGIONS",1818
626,"UNICEF PROGRAMME REGIONS",1818
634,"UNICEF PROGRAMME REGIONS",1818
642,"UNICEF PROGRAMME REGIONS",1818
646,"UNICEF PROGRAMME REGIONS",1818
659,"UNICEF PROGRAMME REGIONS",1818
660,"UNICEF PROGRAMME REGIONS",1818
662,"UNICEF PROGRAMME REGIONS",1818
670,"UNICEF PROGRAMME REGIONS",1818
678,"UNICEF PROGRAMME REGIONS",1818
682,"UNICEF PROGRAMME REGIONS",1818
686,"UNICEF PROGRAMME REGIONS",1818
688,"UNICEF PROGRAMME REGIONS",1818
694,"UNICEF PROGRAMME REGIONS",1818
704,"UNICEF PROGRAMME REGIONS",1818
706,"UNICEF PROGRAMME REGIONS",1818
710,"UNICEF PROGRAMME REGIONS",1818
716,"UNICEF PROGRAMME REGIONS",1818
728,"UNICEF PROGRAMME REGIONS",1818
729,"UNICEF PROGRAMME REGIONS",1818
740,"UNICEF PROGRAMME REGIONS",1818
748,"UNICEF PROGRAMME REGIONS",1818
760,"UNICEF PROGRAMME REGIONS",1818
762,"UNICEF PROGRAMME REGIONS",1818
764,"UNICEF PROGRAMME REGIONS",1818
768,"UNICEF PROGRAMME REGIONS",1818
772,"UNICEF PROGRAMME REGIONS",1818
776,"UNICEF PROGRAMME REGIONS",1818
780,"UNICEF PROGRAMME REGIONS",1818
784,"UNICEF PROGRAMME REGIONS",1818
788,"UNICEF PROGRAMME REGIONS",1818
792,"UNICEF PROGRAMME REGIONS",1818
795,"UNICEF PROGRAMME REGIONS",1818
796,"UNICEF PROGRAMME REGIONS",1818
798,"UNICEF PROGRAMME REGIONS",1818
800,"UNICEF PROGRAMME REGIONS",1818
804,"UNICEF PROGRAMME REGIONS",1818
807,"UNICEF PROGRAMME REGIONS",1818
818,"UNICEF PROGRAMME REGIONS",1818
834,"UNICEF PROGRAMME REGIONS",1818
854,"UNICEF PROGRAMME REGIONS",1818
858,"UNICEF PROGRAMME REGIONS",1818
860,"UNICEF PROGRAMME REGIONS",1818
862,"UNICEF PROGRAMME REGIONS",1818
882,"UNICEF PROGRAMME REGIONS",1818
887,"UNICEF PROGRAMME REGIONS",1818
894,"UNICEF PROGRAMME REGIONS",1818
8,"UNICEF Regions: Europe and Central Asia",2029
20,"UNICEF Regions: Europe and Central Asia",2029
31,"UNICEF Regions: Europe and Central Asia",2029
40,"UNICEF Regions: Europe and Central Asia",2029
51,"UNICEF Regions: Europe and Central Asia",2029
56,"UNICEF Regions: Europe and Central Asia",2029
70,"UNICEF Regions: Europe and Central Asia",2029
100,"UNICEF Regions: Europe and Central Asia",2029
112,"UNICEF Regions: Europe and Central Asia",2029
191,"UNICEF Regions: Europe and Central Asia",2029
196,"UNICEF Regions: Europe and Central Asia",2029
203,"UNICEF Regions: Europe and Central Asia",2029
208,"UNICEF Regions: Europe and Central Asia",2029
233,"UNICEF Regions: Europe and Central Asia",2029
246,"UNICEF Regions: Europe and Central Asia",2029
250,"UNICEF Regions: Europe and Central Asia",2029
268,"UNICEF Regions: Europe and Central Asia",2029
276,"UNICEF Regions: Europe and Central Asia",2029
300,"UNICEF Regions: Europe and Central Asia",2029
336,"UNICEF Regions: Europe and Central Asia",2029
348,"UNICEF Regions: Europe and Central Asia",2029
