"Country letter code","In union","ISO code","Country","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"",TRUE,44,"Bahamas",2726.7876,2844.1554,2953.4874,3044.7013,3126.9256,3207.0286,3293.0223,3380.1182,3485.3411,3594.5674,3719.3242,3853.4429,3948.8147,4026.5155,4083.7578,4101.6296,4050.044,3984.6412,3941.1054,3965.5137,4035.8698,4186.1927,4318.8494,4474.6232,4646.4957,4895.1002,5172.7247,5479.6645,5803.2459,6091.6116,6363.7417,6700.1395,7026.8683,7342.7008,7617.8455,7817.6438,7953.2002,8054.4159,8124.9305,8166.1586,8228.02,8508.0252,8772.5757,8976.1188,9193.2847,9321.459,9253.8451,9214.0734,9190.0557,9142.817,9139.801,9261.9437,9316.6687,9346.3725,9490.8786,9584.6431,9586.408,9656.7167,9729.8163,9771.5753,9971.4396
"",TRUE,48,"Bahrain",3345.111,3454.523,3573.0979,3708.77,3861.5781,4010.5799,4165.4572,4316.5246,4468.6257,4630.6659,4819.6779,5019.5097,5167.7183,5279.6114,5385.168,5477.0555,5571.5169,5707.6455,5907.539,6187.6522,6588.9746,7106.8782,7650.893,8245.6167,8923.9071,9681.0347,10518.8145,11422.6567,12385.317,13387.2037,14437.4471,15535.3292,16378.1536,17234.4271,18317.2258,19541.2688,20657.6359,21670.611,22541.7627,23262.1282,23881.4332,23048.867,22045.4277,21600.2443,21549.2509,21975.149,22460.7232,22946.2487,23462.3244,24144.3676,24542.0128,24682.018,25059.3023,25123.5214,25251.0425,25423.3027,25641.7385,25938.4644,26322.9685,26624.1395,26716.554
"",TRUE,50,"Bangladesh",1159044.8844,1174801.68,1181377.9978,1199534.6896,1217968.8872,1238583.1785,1258947.938,1279471.4206,1306551.5597,1334482.0846,1362795.8066,1394249.7716,1428966.2794,1466827.8768,1508294.5001,1554134.5664,1603999.9112,1655403.8605,1707026.4514,1745860.764,1786011.0086,1853338.0869,1933433.6135,2023065.555,2140140.7622,2272937.3322,2382098.0532,2480387.6409,2571915.4585,2652860.1586,2722725.1501,2786894.3934,2866834.6929,2942257.4463,3011373.8337,3079128.7453,3144576.761,3223477.3004,3335557.5653,3464021.8037,3622061.562,3803012.888,3988074.9563,4178915.5427,4350816.2715,4508516.7428,4650293.5798,4784476.1177,4899170.3143,5024351.1689,5158281.2609,5302651.742,5449337.196,5601797.939,5726237.672,5834370.862,5931279.2607,6005433.712,6057043.0152,6117886.1799,6192170.565
"",TRUE,51,"Armenia",72032.52,75313.6386,75511.4695,73108.5921,70500.7532,70650.2302,72135.9546,76187.8346,81244.4632,85353.5943,89721.3717,90235.7937,86178.884,77369.0671,65728.5053,54816.0455,47828.9152,46493.7199,50563.44,57721.7276,68955.328,77434.2415,84646.0932,85128.1079,87281.0328,89753.2,93785.2842,97304.1645,101099.5076,105603.934,109809.702,113436.9806,115993.2015,116531.5709,115127.3165,111858.0698,106891.2025,100966.0882,94906.512,89038.8864,83568.693,79644.15,77001.141,75791.5524,74801.6332,74015.7954,73625.47,73460.818,72492.8387,73149.7396,74508.7495,76956.8548,79255.8092,82991.342,87175.951,92533.9629,97383.7193,101486.7441,105107.2998,107014.5157,107989.9342
"",TRUE,52,"Barbados",5009.4396,5010.3203,4983.0767,4918.9456,4829.2434,4723.6481,4594.9904,4460.9292,4319.0791,4135.9053,3952.2183,3900.427,3912.473,3996.1679,4175.2128,4423.1413,4718.3375,5045.6047,5377.896,5712.8205,6025.8207,6332.7739,6640.0187,6932.5425,7215.116,7498.0159,7796.2149,8115.975,8384.0643,8547.9288,8709.1616,8848.9292,8957.871,8967.8791,9046.7692,9049.6239,8975.064,8845.1502,8708.4104,8492.3311,8271.9157,8139.0542,8112.984,8165.9047,8217.1305,8230.1923,8167.9739,7980.3205,7770.5017,7608.1729,7470.8063,7343.6721,7321.599,7398.1394,7486.8063,7498.3534,7509.8295,7469.0333,7247.2733,7023.5821,6978.6181
"",TRUE,56,"Belgium",291287.4105,291563.6846,292042.9752,292858.458,289865.3624,286253.8372,278251.0265,270785.7076,264836.9856,264038.5363,262687.7234,257660.4113,248519.6561,242010.1334,239659.4924,240706.7932,247302.3449,267085.8785,283609.8761,294518.9652,302157.0489,309740.7459,308108.5865,308632.3537,309507.6336,312975.5418,317355.0236,323033.8659,327853.2433,333108.3875,338531.7627,341889.7214,341012.0276,338527.9783,336263.5869,333430.798,329279.4888,322369.424,314432.642,304652.6905,294477.4502,286965.7812,279496.7822,272592.4935,264480.2852,255145.2166,244634.9184,235392.7544,228360.9603,224118.8974,221849.4863,221680.8071,221089.2316,219356.6848,216601.8655,213484.5001,209923.7498,207542.063,206537.0254,207297.0129,208995.0134
"",TRUE,60,"Bermuda",1259.6763,1282.6541,1296.6049,1308.0938,1312.197,1305.6319,1292.5017,1290.0398,1295.7842,1299.8874,1306.4525,1328.1673,1349.6234,1370.0115,1411.8947,1457.3294,1515.0344,1560.2129,1602.5186,1638.0537,1673.9529,1693.8503,1714.2487,1748.2466,1775.6871,1821.0954,1884.9573,1948.0886,2007.4809,2074.4048,2108.5297,2152.5684,2193.8331,2192.0364,2176.2837,2151.1451,2093.6741,2012.2815,1943.7744,1863.0984,1795.186,1772.9786,1732.6812,1705.8514,1675.702,1623.0385,1565.2668,1544.0008,1521.4472,1515.8954,1547.4497,1577.4637,1594.5727,1615.6666,1634.7299,1618.9662,1546.3144,1467.6419,1377.4725,1285.0578,1180.8474
"",TRUE,64,"Bhutan",5953.3348,6175.209,6402.2834,6633.6912,6872.8993,7115.5742,7361.7158,7618.2578,7885.2002,8153.876,8416.4849,8679.0937,8944.3027,9214.7119,9499.8549,9817.0656,10155.077,10502.6221,10834.5667,11015.7062,11198.579,11162.1778,10961.1043,9737.3296,9609.0586,9525.8557,9767.6639,9983.4712,10211.4123,10489.6217,10813.766,11137.9103,11449.9209,11764.5315,12093.0093,12436.2209,12766.8613,13115.3404,13496.3417,13904.6254,14324.5883,14701.7767,15008.6203,15257.3104,15472.0922,15700.4428,16044.0383,16562.1378,17475.9524,18593.9501,19797.3485,20916.1418,21872.7997,22652.8078,23286.3186,23891.3322,24611.4515,25470.9552,26480.9685,27624.368,28747.3869
"",TRUE,68,"Bolivia (Plurinational State of)",88237.0414,90245.9492,91868.8064,93149.756,94259.7518,95462.8492,96796.7704,98222.6182,99740.3558,101481.076,103608.2398,106040.2831,108841.1331,112102.1851,115810.3056,119806.5388,124029.9852,128264.0549,132040.9865,134479.9774,136125.8475,137685.7922,139015.9176,140542.635,141960.5862,144097.0154,146385.6084,149206.1668,152502.6467,156613.4199,160944.6296,165396.0073,170743.8681,175949.9142,180543.1842,185048.3171,189526.9414,194027.7816,198730.533,202904.7257,207422.122,212264.4352,217546.4,222987.2192,228680.352,234588.0832,240557.568,246670.1444,252948.3399,259129.2119,265177.9318,271131.2962,276837.3352,282674.6929,288922.2652,295740.8202,303262.2424,311440.7058,320404.4273,329760.2761,338982.9029
"",TRUE,70,"Bosnia and Herzegovina",103475.1666,106844.429,109659.4918,112039.8384,114149.017,116222.6048,118236.0272,120674.8444,122927.2336,124223.7556,123622.1016,121266.3296,116251.4164,109738.3,102915.8826,97488.2856,94408.834,94942.696,98650.9184,104712.3706,110972.9618,117186.0986,122328.9692,116593.766,115504.0096,115732.8076,121224.807,126949.8414,129530.1744,130743.6512,131091.0852,131841.0342,132914.69,132452.857,130593.6614,127126.1006,123407.7094,118947.0826,115572.9287,112672.8989,109768.7535,106902.6486,104568.027,102509.2746,100544.9592,99438.5277,99093.7986,98498.5447,97195.5032,95989.37,94773.4785,93678.1859,92284.7838,92159.5221,92352.1625,92716.1159,92218.6382,91497.3768,90615.0013,89626.6572,87815.3209
"",TRUE,72,"Botswana",8294.6512,8299.2404,8522.3982,8972.7194,9511.2092,10001.5134,10453.681,10889.9402,11305.2354,11695.8479,12062.5859,12398.575,12658.7243,12765.2963,12866.7335,12982.7027,13113.7212,13259.0395,13404.0861,13590.8634,14310.5965,15147.5088,16055.254,17270.3277,18584.8154,19552.1178,20544.9826,21602.4832,22711.8225,23793.7243,24833.1186,25793.8188,26609.6373,27148.9833,27687.7771,28231.9384,28806.9369,29369.0314,29946.654,30502.4932,31037.9217,31588.106,32196.5454,32949.7338,33999.8836,35403.3951,37174.3291,39362.9518,41812.9734,44325.0365,46884.4841,49464.518,51817.8671,54161.2839,56235.3382,58059.7779,59646.6062,61017.6037,62167.7804,63171.6088,63979.4699
"",TRUE,76,"Brazil",1785020.3742,1840721.385,1893622.7092,1942138.5227,1985131.2714,2023562.6873,2059799.5883,2097954.9577,2138797.5404,2186659.0982,2241959.3187,2300619.5164,2360407.271,2420899.4993,2478500.8711,2536868.3288,2599092.2065,2674964.3165,2768982.5309,2887906.8904,3041520.3504,3203439.9576,3360405.1836,3510041.0032,3648813.5036,3767073.2872,3891322.5222,4020874.3179,4157865.4427,4299816.7438,4443457.545,4561176.3687,4677964.6177,4787953.2991,4888550.2012,4973301.677,5035874.5862,5076387.883,5096299.7497,5098775.1022,5100993.4572,5115068.3101,5139677.6113,5179476.812,5235426.1535,5289677.7025,5349681.5417,5420831.301,5499444.8983,5584388.5842,5679820.0233,5773827.2965,5859338.3602,5936142.7068,6002156.6121,6047057.5397,6069327.1996,6066633.0778,6049594.1032,6015261.1386,5975303.212
"",TRUE,84,"Belize",1914.2106,1952.9788,1996.555,2021.7964,2014.7941,1992.9983,1975.3741,1951.2454,1921.4663,1904.8478,1897.2424,1896.9732,1912.1187,1919.9008,1929.2583,1932.1082,1945.4104,1978.7584,2066.5616,2203.7033,2376.3048,2561.8089,2725.0788,2832.0396,2919.5228,3030.42,3178.8284,3370.844,3617.2409,3908.2665,4197.3603,4511.6634,4820.956,5107.1341,5367.7804,5626.4676,5852.4417,6065.3505,6284.9039,6530.0836,6832.5851,7169.5882,7520.5772,7852.2878,8135.3185,8364.79,8574.081,8772.1904,8981.3018,9210.9027,9465.707,9721.7593,10019.5476,10349.4019,10712.7647,11076.0682,11418.5003,11735.1972,12046.6964,12353.662,12667.0457
"",TRUE,90,"Solomon Islands",2847.654,2909.3025,2920.281,2936.3265,2964.195,3008.9535,3080.736,3190.9397,3303.8803,3416.1774,3530.3715,3637.9832,3747.4857,3866.5334,4000.2566,4143.5862,4313.5941,4502.6753,4701.4887,4899.804,5097.6189,5267.5317,5441.1744,5600.5427,5744.7382,5873.7186,6002.0641,6138.3815,6337.8412,6597.1644,6866.4435,7189.7707,7538.7522,7875.3688,8205.6501,8578.1395,8956.4951,9346.8123,9757.8167,10190.4328,10683.9157,11253.2493,11815.7331,12346.0164,12851.8781,13303.5,13663.9647,14049.8653,14471.5342,14921.7288,15382.647,15888.9981,16386.0971,16858.7112,17310.8774,17746.6152,18162.9311,18562.9679,18918.5492,19246.7757,19543.8699
"",TRUE,92,"British Virgin Islands",125.2166,120.2875,119.8572,126.1029,127.1268,130.3492,136.4801,135.2518,137.6711,150.2293,163.4145,170.0144,178.7141,189.4895,200.8917,216.4613,234.7361,258.5015,286.29,307.5681,326.5861,344.7555,366.8658,381.9715,404.5617,429.1,452.8558,482.6389,521.7931,551.3606,583.5558,608.3065,630.3727,650.4562,679.2588,696.1007,720.3431,740.0121,761.7747,784.3118,833.4774,854.2831,883.1954,900.3654,923.0212,922.0345,919.912,922.6189,943.4454,965.8382,1000.4647,1034.0578,1046.5973,1045.3329,1034.8726,1013.1291,999.5516,981.3497,953.0479,926.7765,910.0404
"",TRUE,96,"Brunei Darussalam",1986.0308,2110.212,2251.4756,2393.0055,2529.618,2641.5306,2722.8765,2766.9808,2798.8956,2832.3618,2881.8593,2960.8957,3056.552,3145.0046,3212.7723,3254.0792,3314.5417,3448.6305,3670.9614,3999.3674,4403.955,4835.0936,5275.1505,5695.8632,6111.41,6549.8846,6985.5867,7402.9018,7790.4527,8152.5136,8482.7056,8783.6712,9047.0891,9265.0272,9447.4143,9592.7789,9757.1105,9967.7989,10264.1793,10645.8806,11131.0364,11669.385,12096.5612,12431.7669,12675.3951,12825.4491,12926.9966,13001.7507,13086.3937,13202.3012,13347.7325,13502.7594,13676.0134,13822.4474,13937.4584,14019.6207,14090.2715,14144.7691,14191.0056,14175.1553,14078.0546
"",TRUE,100,"Bulgaria",287177.1588,283269.4389,280905.5205,280387.0863,281567.2761,283191.5853,282590.874,279210.4353,272720.2761,263396.4228,253299.3417,245484.7866,240608.3202,238705.3305,239871.3651,243852.5151,250623.7697,260130.9446,268930.5557,277489.0326,283940.0556,283087.0223,276272.9419,270159.513,263991.0817,256671.5357,253024.1185,251950.7613,248961.5861,244585.7754,240538.119,237190.5886,232988.2783,228295.015,224293.7703,221012.2204,213232.7897,204070.888,196899.9906,197658.408,198723.6252,200796.1212,202981.8376,202874.8615,199495.6916,199643.0798,200039.7886,202478.0512,206149.856,203514.0201,197315.7956,190900.2523,183761.6093,177982.7219,173867.5382,169721.1807,167923.1263,168094.6011,167237.5155,166779.4829,165401.22
"",TRUE,104,"Myanmar",576082.962,588155.022,598356.486,606525.192,610383.1489,612879.6793,613862.7622,613646.0947,613416.8377,612386.4609,610706.3062,609538.1875,608090.5907,607089.989,610758.8552,618165.9899,629006.2838,642869.3238,658195.9582,678812.9022,715760.8184,753362.7874,791718.8088,832577.6283,871620.2758,897555.0136,923655.8594,949878.0768,975575.9037,999911.5017,1022295.0903,1043192.5939,1063041.8621,1082624.1895,1102507.6698,1123208.5561,1145103.8526,1166247.403,1186570.6147,1201812.3591,1219073.5882,1234900.9682,1251157.6621,1266399.5631,1281196.4093,1294255.6502,1306497.476,1318647.1793,1330974.7765,1344046.6088,1360176.3103,1376813.1632,1393117.8069,1412819.8418,1435855.1877,1458350.2706,1475689.2938,1486475.8808,1487654.1819,1479702.7865,1473088.8156
"",TRUE,108,"Burundi",55718.0911,56447.5499,57276.8931,54692.0059,55510.7553,56835.737,57609.8411,58676.7881,60206.8355,61994.1609,62846.661,67827.5112,68557.0657,70435.6258,71596.0864,73072.324,73772.0493,74555.1256,75803.8908,76391.0715,75942.5203,79572.2154,83034.9609,88089.1497,76751.5108,92056.9264,91306.8829,87450.4335,86386.4471,87299.5184,87176.32,86793.2428,87414.0282,87961.3843,89691.6456,91853.2806,94455.4548,97500.515,101191.6561,107036.564,116405.302,122588.4789,129183.6517,137285.3703,143938.7589,151527.3611,155786.4786,163137.024,172238.9337,187185.4249,202220.2162,216337.97,233595.4032,249858.6725,265379.7576,278557.4854,290514.9773,297361.8281,303518.9022,308400.7877,312669.0194
"",TRUE,112,"Belarus",325263.315,327972.385,327193.295,322755.355,315059.94,306739.225,302013.985,303760.6,309004.67,316980.625,321612.9942,316950.376,301525.3908,275744.3855,244707.1476,217455.8756,198190.0269,192256.3709,202963.6182,224906.8299,249931.6717,270748.3119,284810.7819,292871.5555,298167.8877,305029.9582,315775.2235,325935.9237,336405.6587,343878.5163,347774.578,349991.3025,350826.5212,346720.1844,338913.3645,326195.2404,310575.3595,294351.6702,280456.0317,269915.6886,267153.7715,266816.9926,268027.1624,268360.3842,268681.8242,267643.8806,265964.6853,265492.453,268172.1981,272378.4998,275595.7318,279746.0239,283653.1549,290837.1423,296697.0091,301561.825,306076.1064,311504.9478,309849.4031,305791.2251,299715.0171
"",TRUE,116,"Cambodia",130146.801,128019.9487,128392.2537,129672.3529,130826.0577,131769.4971,128531.8577,119795.5015,118295.5156,117726.5742,122137.5424,120534.7369,123481.1727,125439.4553,128246.1848,129641.4343,132221.7704,135874.8859,140105.1292,145249.0924,154572.5268,165082.9449,176826.9525,193676.8306,209676.35,222137.3732,235453.5214,249915.0779,264601.8676,291283.501,303387.6386,313320.1861,321395.0298,327621.609,333322.691,339779.4353,346543.7899,353019.9807,359095.2403,365005.4842,368609.9826,373754.4478,377592.6406,381434.8253,378716.168,366720.9088,345691.2787,321213.134,287372.2346,269068.917,277338.918,313185.7222,355525.5414,411909.0944,463532.8107,502082.8677,520996.3801,537541.8624,549330.281,556930.052,557990.625
"",TRUE,120,"Cameroon",123039.9429,125381.3295,127806.7224,130313.0388,132911.0685,135571.5249,138246.6246,141097.558,144073.0528,147419.6159,150216.7251,154741.5763,158249.213,157946.2754,159934.5294,163160.6534,166815.5287,170589.5384,174118.6928,175967.9984,176026.83,177745.6435,179656.3236,182347.271,187003.2488,194040.7857,200223.5774,206962.64,214362.7642,222319.0009,230655.3437,239426.4196,248694.0122,258618.3203,268936.53,276699.2403,284361.8965,292300.514,300777.5827,309407.9889,318239.9435,327407.7836,336751.3086,346067.3423,355489.3675,367183.0481,377991.5078,388747.7714,399473.5404,411120.638,424159.866,438382.8921,454111.4024,471272.9396,487294.4379,503048.0255,519371.7385,535839.185,552089.5586,569796.0503,587613.9803
"",TRUE,124,"Canada",564141.5712,561361.392,558769.855,556821.1857,554600.7182,551079.2801,547665.8943,544282.8022,540379.2005,541628.2784,549333.5774,560830.0304,575596.0092,594867.2002,617271.5262,639112.657,663124.3237,698490.6176,737515.0741,771942.7126,806285.8114,836724.2056,851986.1696,859477.9669,874457.5895,895012.8274,916322.2867,938201.8368,959356.1742,974368.7324,985131.8338,996297.8818,1005075.9329,1010337.055,1014252.5608,1013057.357,998682.1605,975628.8749,945177.0442,913796.8089,887881.6643,874463.2277,871692.4974,870288.9631,867827.8576,865051.0131,863087.03,864947.6391,871762.6305,883005.4483,897381.8596,910930.4557,925622.8218,942453.5665,958599.8724,971819.2601,982617.7927,990878.459,997034.291,1004167.2101,1015160.6239
"",TRUE,132,"Cabo Verde",4367.6724,4456.3896,4518.7116,4558.3044,4582.5,4592.0316,4604.496,4590.5652,4559.0376,4518.7116,4461.522,4387.1113,4263.557,4137.0865,4009.1828,3892.1294,3787.9832,3707.3707,3651.4919,3625.7982,3648.4339,3736.5891,3903.6923,4138.4029,4423.9238,4747.8621,5093.1208,5457.3789,5833.5116,6205.5453,6557.7257,6953.7704,7352.3436,7749.996,8138.5933,8506.0731,8803.0636,9005.2049,9124.3452,9163.4,9121.8089,9057.7941,8976.7951,8913.8344,8910.3101,8981.8016,9122.2416,9351.3432,9683.6368,10093.7553,10545.9364,11042.6218,11593.5238,12178.1817,12771.4423,13387.712,14043.5368,14701.0338,15311.3486,15905.9139,16501.7508
"",TRUE,136,"Cayman Islands",226.6256,239.6688,255.9728,273.092,291.8416,305.7,322.004,343.1992,362.764,379.068,392.4987,400.1209,406.0361,419.8482,429.5206,451.7003,484.6125,523.3914,564.0503,597.2789,644.7078,709.1514,782.717,865.9944,957.3023,1028.8425,1086.8773,1145.658,1203.6902,1270.4661,1343.6419,1405.7707,1474.9658,1545.3819,1621.234,1682.6774,1719.4487,1752.8656,1792.6655,1829.7817,1885.4371,1967.0799,2026.0529,2058.9095,2064.2325,2053.1554,2032.5656,2009.1798,2002.6498,2014.1079,2042.1219,2069.7722,2090.0122,2116.4989,2138.9349,2151.5628,2167.3249,2176.5505,2174.0465,2164.9296,2161.4815
"",TRUE,140,"Central African Republic",40488.6144,41041.0416,41496.1248,41879.8224,42244.8624,42609.9024,42809.7141,42001.0611,41161.8226,40309.9731,39409.0571,38540.6319,37721.8,37019.8378,36464.9097,36113.3083,35914.4894,35820.9582,35734.8592,36213.9663,38807.0823,41680.8341,44655.8094,47842.1467,51133.572,53709.052,55823.817,58071.1549,60230.5181,62367.6485,64432.0497,66402.7077,67760.6316,69432.9197,70475.1821,71411.1831,72283.1777,72519.8692,72904.3751,73404.2047,73784.9452,73682.7447,72391.5339,70218.7955,67508.215,63238.5298,61077.6881,59575.9455,58490.7623,58233.7216,59010.0635,60783.2065,61415.5244,63500.5974,65627.612,67842.2876,70223.8953,72817.3397,75859.2737,79129.0069,82507.4553
