"Country letter code","In union","ISO code","Country","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"",TRUE,262,"Djibouti",3021.432,3216,3441.12,3689.556,3967.74,4296.576,4706.616,5193.84,5738.148,6297.732,6821.136,7275.396,7654.08,7984.524,8339.892,8744.304,9135.852,9536.244,9949.5,10324.164,11054.196,12236.076,12970.2077,12063.2847,12646.2446,12758.6292,13126.9357,13667.3159,14636.613,15543.4675,16384.0453,17221.4747,18173.6043,19082.5928,19648.0886,20235.5201,20884.492,21770.8095,22615.0388,23478.2236,24311.2634,25091.3385,25809.116,26471.8544,27060.7951,27583.218,28019.6488,28386.8162,28710.0194,29005.0564,29285.317,29592.3247,29968.9582,30434.5525,30989.6259,31633.9126,32330.5481,33007.8025,33664.1687,34311.3447,34904.3616
"",TRUE,266,"Gabon",16013.0925,16115.005,16203.924,16299.081,16390.4265,16452.6987,16511.4,16570.1465,16636.97,16742.9318,16939.039,17213.6825,17558.931,17948.535,18272.718,18641.016,19120.5675,19565.7558,19989.837,20499.3672,20976.266,21345.0938,21746.112,22181.4455,22672.5345,23222.878,23818.375,24464.2627,25160.7165,25870.7622,26593.344,27358.5312,28172.263,29018.4435,29944.326,30952.0805,32069.505,33321.5317,34715.948,36214.4055,37808.3655,39529.505,41361.192,43231.3909,45201.6319,47184.8332,49150.3342,51072.0805,52909.4332,54698.8132,56418.1112,58034.369,59534.5539,60960.5348,62269.2536,63434.1978,64439.2204,65279.9375,65932.4405,66421.8164,66702.2825
"",TRUE,268,"Georgia",154905.138,155174.1037,157924.2978,163997.5786,171383.216,177544.7069,179971.728,175923.3942,164754.2727,148137.561,130043.7196,116126.829,109461.7865,110832.9936,118508.6342,129948.2324,141345.2127,150432.9491,157016.3891,161677.4606,162434.8524,162478.9947,162619.392,162297.1464,161521.6265,161856.106,163356.096,164508.8056,164472.7682,162732.6759,157833.792,149117.4391,139009.9176,130140.45,121818.6876,114297.9252,108938.5511,106049.7565,104962.6182,104825.5015,105310.4447,106466.0154,106762.7062,106486.5809,106192.76,105892.459,105807.9721,106056.1152,106736.8227,107989.3794,109647.3499,111515.6671,113151.8291,113917.188,113983.1715,113707.1233,113279.1946,112153.9822,109762.5112,105847.3312,100306.4317
"",TRUE,270,"Gambia",15246.9951,15588.0207,15902.172,16195.0092,16504.527,16710.2544,16950.2697,17241.2535,17598.033,18022.4616,18488.5917,18979.7427,19448.6529,19787.8251,19813.7709,19388.7648,19171.4284,19076.3868,19193.1862,19685.1706,20613.7707,21487.0887,22466.7518,23651.364,25164.2672,26677.7267,28127.226,29633.5271,31156.0389,32672.6482,34140.1174,35524.4794,36800.098,37979.0559,39521.6483,41015.1748,42467.9558,43914.9005,45345.0114,46779.3893,48196.9552,49573.9187,50964.3382,52340.745,53462.3374,54587.5345,55745.8821,56939.4252,58159.4322,59355.5161,60626.0849,61939.3241,63290.5783,64628.7921,66055.6295,67463.0939,68957.9761,70533.2388,72210.8395,73925.7483,75637.1003
"",TRUE,275,"State of Palestine",21268.8431,21626.2883,22320.6555,23237.357,24039.4708,24785.1459,25458.1348,25987.4615,26425.2891,26906.7284,27478.8117,28094.5067,28774.3367,29547.376,30360.6065,32507.843,33363.8301,34657.6448,37382.0954,39433.557,40502.472,42332.4545,44150.4652,46166.0113,48324.3645,50630.6555,53060.9406,55603.248,58310.3125,60629.6313,62997.3882,65492.4725,67755.9047,69869.6779,71945.1146,74058.5557,76248.6996,78577.518,81034.0311,83649.3803,86397.9754,89353.1774,92529.0582,95825.9729,99257.0214,103242.5486,107547.7716,112114.3625,116395.4725,120947.9204,125804.7565,131171.3525,136689.3072,142756.8597,149052.4007,155616.5733,162622.0311,169727.5117,176669.4643,182887.1049,188019.1917
"",TRUE,276,"Germany",1938248.4618,1992006.8274,2083312.1886,2191078.388,2332405.78,2427009.4846,2502574.7838,2533174.862,2470605.4746,2388909.1084,2267087.3668,2034672.3904,1871715.2116,1839086.0712,1815715.6952,1830376.6244,1965680.2126,2070452.7936,2141613.8008,2197445.9216,2233193.0082,2248055.3277,2273805.6813,2307402.7363,2350740.6108,2408996.9669,2479588.692,2554596.3893,2622872.8981,2689728.1435,2733745.8485,2750753.0033,2748238.4894,2723574.392,2668936.832,2587596.5622,2487455.9307,2368806.1641,2229434.6632,2080694.6964,1952754.9277,1851559.0745,1782279.4724,1757151.2093,1766324.3252,1790620.3433,1834851.5869,1874646.7553,1905813.8805,1925821.4803,1935707.4772,1933416.4604,1937064.6982,1947308.8607,1970935.9484,1994679.9973,2013778.6984,2000012.0352,1964563.9093,1916221.5568,1859971.9308
"",TRUE,288,"Ghana",217150.21,224800.65,235627.5,243614.36,249473.23,253758.58,258435.53,265370.41,263516.54,258951.73,252980.72,248838.66,246049.4,242068.43,240196.76,248940.12,260098.94,274254.39,290806.61,307803.8344,325676.0024,344616.7989,364617.8863,385978.2065,407354.717,428731.7809,448321.7577,465235.024,479265.6478,489660.4758,495703.4963,498726.9325,500476.1791,502014.6843,503855.106,509043.6845,517038.5944,527327.411,543765.5922,564859.0042,588997.7082,614659.608,639517.1288,670424.3258,700506.8095,730557.5632,759801.0953,789068.915,811923.5132,835122.8145,848957.9719,860810.3794,871171.2905,877279.0225,877111.1757,881365.9905,885468.839,889027.6414,891858.132,895045.1582,896787.7177
"",TRUE,292,"Gibraltar",697.8329,711.4122,708.1338,712.6865,705.8768,709.4294,692.35,691.5876,656.9635,631.1138,608.8726,693.9366,746.552,811.5733,862.6853,885.5648,819.608,799.1774,787.6768,770.7364,746.8968,741.2118,719.295,712.9704,700.5613,700.3831,715.1998,733.4874,733.6346,742.5586,746.8934,745.2775,747.2012,737.5349,746.2509,740.6716,724.6862,708.1912,703.3825,702.5302,708.8129,706.2815,722.4063,729.4143,701.8618,679.7067,667.1343,642.3611,630.7109,624.0086,608.301,595.7258,577.8599,566.6442,554.8662,541.3116,538.4248,552.1553,561.7244,570.1202,577.9384
"",TRUE,296,"Kiribati",1177.6814,1189.9319,1200.549,1220.9665,1258.319,1262.1926,1264.4298,1269.9572,1273.8482,1276.0942,1274.2058,1282.2428,1294.449,1322.4834,1365.5961,1438.0459,1519.0956,1596.2332,1670.2754,1734.4853,1793.0175,1847.5272,1901.3699,1965.5359,2046.8553,2128.4421,2213.6966,2312.8551,2406.3679,2490.7865,2578.902,2674.1613,2743.9636,2828.6116,2892.8481,2918.4416,2890.4971,2863.3082,2821.2636,2780.8,2762.9245,2779.8598,2817.8682,2879.7509,2960.4115,3089.1302,3208.7449,3337.8166,3485.3125,3648.6949,3787.1593,3964.0645,4131.0512,4261.9109,4374.403,4464.8059,4525.8287,4578.9727,4622.3727,4657.7657,4691.3557
"",TRUE,300,"Greece",291175.236,288832.716,286294.4946,283634.8391,279842.6932,274268.2988,266811.7329,258639.5396,251083.456,245693.5327,244712.2152,247984.9708,254036.9227,261343.5661,268316.4437,272997.3799,273699.5366,273221.3792,272337.0628,272498.3365,274984.1753,280899.489,288422.9176,296258.1927,303553.9169,309168.3646,311942.2759,314190.5124,317356.9332,320383.8141,324363.3522,329207.4869,334117.319,339418.595,343700.8751,345373.5361,346291.0308,343120.1524,336154.8252,328883.8829,323404.9766,318856.3344,316154.8463,313211.7354,312444.7335,311510.7331,311178.7833,307155.9745,302337.257,293131.5745,278910.2898,260746.6775,245383.0511,232505.7297,224601.6087,217081.7702,209541.5602,204507.7587,201080.5793,195066.2083,193188.8437
"",TRUE,304,"Greenland",947.7015,943.5991,952.2267,959.8876,963.4476,973.1493,984.9891,1001.2408,1059.4347,1116.8128,1140.0234,1133.4731,1111.1991,1090.6062,1070.9268,1074.1575,1107.8644,1157.6794,1214.6377,1272.1506,1324.5133,1358.4264,1384.0501,1408.4933,1437.2907,1478.5622,1546.3171,1623.0868,1696.5822,1767.5127,1816.0812,1848.6581,1846.6947,1815.4728,1745.3847,1647.5045,1504.1674,1342.1536,1172.5183,1026.353,907.4487,848.6182,822.5511,821.9001,836.854,869.2339,903.5785,937.0812,967.586,994.69,1020.8378,1059.8168,1104.2674,1152.044,1189.0683,1224.5467,1254.5768,1278.6079,1291.4299,1300.407,1297.8796
"",TRUE,308,"Grenada",1444.3088,1389.8472,1340.5235,1293.0176,1246.0203,1208.4595,1182.6912,1164.0817,1149.3662,1140.3309,1133.7785,1137.618,1161.3619,1191.9106,1227.9125,1263.2872,1295.6703,1332.7418,1381.9611,1445.3621,1519.7435,1603.6986,1687.2773,1765.7501,1835.4425,1903.8527,1962.3039,2001.7524,2016.5873,2012.6464,1986.9516,1946.2157,1916.9021,1875.2847,1835.8602,1794.2908,1755.8718,1733.357,1723.4921,1718.2435,1723.5078,1730.2057,1733.5101,1745.7798,1769.2525,1815.9861,1902.6279,2031.4232,2195.4151,2392.5705,2598.621,2798.7954,2976.2711,3127.2838,3239.3092,3314.9318,3343.9243,3327.3704,3270.4631,3188.704,3095.1355
"",TRUE,312,"Guadeloupe",5778.815,5843.705,5887.686,5902.827,5890.57,5848.031,5863.893,5857.186,5882.3521,5958.9281,6120.3719,6344.372,6573.7347,6817.6821,7225.5863,7621.6461,7928.7316,8185.6939,8399.5711,8597.7164,8771.5238,8923.4308,9053.9314,9143.148,9231.9078,9330.4065,9450.8211,9597.1083,9882.1794,10104.6849,10304.8448,10337.0405,10387.5715,10330.0109,10198.0616,9861.3874,9582.4541,9272.7626,9046.5578,8851.2001,8644.61,8345.5486,7974.988,7466.3605,6912.095,6372.2549,5896.8208,5497.8905,5165.4464,4876.4498,4617.3879,4390.8571,4157.9351,3959.8617,3811.0921,3727.7861,3758.5418,3920.1183,4193.253,4563.629,5042.8552
"",TRUE,316,"Guam",1884.6,1962.4968,2019.4536,2064.684,2104.0512,2158.4952,2233.0416,2296.6992,2351.1432,2394.6984,2482.6464,2568.8173,2749.2623,2972.1783,3195.8518,3411.2574,3618.4872,3730.4836,3796.9114,3849.6221,3879.3006,3907.5687,3962.7678,4020.9562,4077.4137,4141.9985,4214.434,4281.7931,4365.5353,4454.9093,4523.6579,4510.7574,4449.0429,4372.2342,4289.1332,4213.0134,4170.2145,4124.7087,4063.2589,3975.8315,3867.8414,3720.2896,3561.4122,3389.104,3220.5755,3069.1963,2947.224,2841.0585,2756.8697,2682.7412,2605.8902,2564.2498,2530.1142,2499.8276,2487.4753,2509.4966,2571.2583,2665.9342,2789.803,2923.7735,3064.6805
"",TRUE,320,"Guatemala",117709.5815,116537.96,114295.0935,111676.026,109469.5097,109320.1999,110341.7825,112116.2358,115293.3244,119158.6448,123377.6926,128006.9519,133128.2943,138465.3629,145128.0511,151395.8655,157357.3532,163394.8112,169362.078,175030.9643,181632.5483,188857.4241,195790.7208,202662.3229,209153.7937,214843.0674,220176.6927,225344.4651,230358.4565,235628.2409,240871.6931,245594.3576,250862.472,256048.7797,261109.4915,266510.7741,272350.1545,279070.8782,286863.6277,295713.5565,305825.6538,316825.5644,328285.6178,340389.1483,352604.6031,364757.829,377240.6563,390210.9138,402447.8687,414661.4127,425207.1448,435524.9867,445864.96,458359.0259,472350.6572,488695.7327,505467.4022,521448.1768,536581.6097,550263.1063,563788.7654
"",TRUE,324,"Guinea",116566.688,118039.432,119491.232,120917.328,122196.816,123170.712,123898.04,124890.024,125777.288,126823.536,128216.312,129922.296,131177.984,132045.256,132397.496,130336.416,132866.832,135855.16,139701.24,144363.184,151675.496,157926.328,163636.424,168102.256,174165.544,179190.2,185287.76,191102.576,194138.504,199309.768,203967.4132,207489.0283,208466.9895,212614.438,216570.1872,219909.24,222278.3458,225245.1097,228603.8836,232096.4299,235537.5161,239165.3196,243095.0709,247505.1271,252694.7232,259302.1799,266854.8578,275359.9689,285023.3354,295480.0072,306697.1555,319078.0127,332511.6308,346985.8965,362263.2526,378047.5565,393813.2306,409766.7105,425336.4076,440276.9799,453906.6245
"",TRUE,328,"Guyana",12196.2656,12186.1249,12215.6878,12223.8234,12228.1173,12242.2881,12289.9015,12364.0305,12464.6082,12588.5317,12740.2923,12922.8509,13225.475,13620.6261,14100.5108,14640.7449,15181.5586,15685.2486,16114.9921,16454.4144,16704.4944,16899.2726,17351.225,17735.6222,18153.072,18553.3121,18907.9504,19199.1582,19417.3847,19574.0105,19685.5978,19755.9866,19806.1264,19831.6058,19880.0513,19892.7428,19846.7727,19739.3266,19588.3382,19416.86,19502.5888,19614.6538,19711.9328,19994.6029,20269.6301,20470.6142,20549.7936,20542.0694,20470.1283,21300.8368,20837.2394,21058.7818,21210.1644,21581.7545,22176.4493,22970.4524,23934.8494,25211.1657,26398.2192,27442.0444,28279.7627
"",TRUE,332,"Haiti",103448.2663,105663.9124,108251.3223,111112.5761,113943.1262,116357.9315,118435.8258,120088.0173,121473.0035,122863.7986,124493.5847,126283.528,128046.9167,129214.4875,129012.8388,131070.8172,133856.5565,137133.5551,141467.7572,147510.5792,151721.1365,155716.7679,159802.8508,163515.5102,167319.4509,171047.0472,175040.1529,179016.1731,183204.2326,187321.2983,191728.8502,196146.1986,200489.2927,204891.5991,209327.8619,213586.8874,218316.384,221262.8245,224278.6484,227337.2015,231356.0373,234372.5501,240351.8771,247431.9425,255386.0225,263397.0341,271223.7491,279098.037,286735.1902,293801.1184,300498.719,307294.6217,313809.6693,320090.0088,326618.4723,333138.0529,339057.7603,342807.3606,345415.9112,346973.7205,347676.9241
"",TRUE,340,"Honduras",49576.3695,50318.3926,50993.9542,51617.1285,52141.7834,52482.1667,53007.4034,53572.6334,54261.5374,55231.6847,56653.5294,58534.8486,60836.2847,63812.9881,67412.3159,71400.7677,75905.0885,80351.0297,84459.2274,88143.6127,91599.631,94589.7288,97669.3274,100780.351,103945.2683,107149.4046,110433.1948,113789.4009,117208.5783,120496.1629,124229.8122,128244.2849,132370.2408,136749.9855,141584.2993,146880.384,152281.5887,158416.1563,165141.0701,172033.755,179110.2783,186710.7014,194377.835,201880.2511,209435.0202,216995.0376,223924.2335,230341.2648,236303.8479,241798.1295,246534.9856,250946.166,255231.6217,259566.7431,263999.1788,268975.0689,274375.5278,280198.1175,286681.5431,293783.7876,301034.5907
"",TRUE,344,"China, Hong Kong SAR",114576.48,111637.89,107932.433,103980.1642,100092.5727,96648.2028,94042.3185,91429.6126,89067.7974,86755.6708,87332.5144,88952.6586,97522.8371,111365.0251,127033.2186,143370.7969,159800.0548,170435.3818,178867.223,187303.1992,194721.3208,204089.7256,215864.5555,227037.4956,239498.5763,250157.5288,259857.8274,265891.0267,273866.6365,279683.8801,283827.8961,283203.8459,278135.5031,267734.2078,257356.0951,249396.2521,244403.3061,242204.3854,241200.9856,239461.2177,237142.4479,234120.81,230049.8013,226607.6179,223423.1209,222536.6869,224639.3292,225665.7007,226960.2936,227669.8871,224703.8458,219413.5161,212949.7971,204801.417,196451.265,189377.5179,181601.8755,173907.7186,167922.0438,161830.3481,155855.1609
"",TRUE,348,"Hungary",316026.9288,309241.152,305851.3128,301516.2216,299676.2472,298285.812,301108.5,302005.836,306598.8024,308227.9464,315390.9528,308151.8889,304251.011,304388.7045,309180.335,309409.5614,319736.1055,328503.745,328489.0192,332484.9304,342385.8938,346620.1941,346453.3974,339124.1179,322963.6975,299022.2022,278674.9748,260724.2818,247462.2538,237945.1973,230796.5133,224700.189,222926.7005,227435.1913,233703.2844,239373.9718,244349.5206,247092.6754,246533.3652,244498.5991,251622.0893,263879.3816,276409.8485,284647.9409,288992.9563,282221.9187,269635.2955,256937.187,243714.3306,231661.4187,221476.5121,214850.1964,210549.9843,227779.5747,224499.31,223283.0668,223461.5249,225846.5505,228347.9672,230446.0706,232017.8502
"",TRUE,352,"Iceland",4931.9921,4767.6209,4742.794,4688.8597,4650.3352,4577.3294,4546.3562,4550.0519,4745.6998,5007.6541,5234.3364,5480.8049,5684.2024,5876.2443,6118.1361,6294.8576,6445.2514,6730.8302,6879.0988,7006.4024,7122.5116,7299.0053,7442.7643,7624.9445,7754.5261,7854.6028,7873.6755,7841.923,7892.4069,7938.8468,8002.2157,7970.7538,8064.7488,7972.0298,7728.6343,7509.2973,7333.1393,7199.4443,7378.7203,7551.1431,7438.1655,7511.1135,7465.567,7275.8174,7230.9555,7375.971,7494.5449,7615.8751,7842.3426,8038.5663,8050.2948,8093.5285,8078.8503,8062.9357,8173.7625,8409.6512,8748.9448,9032.2003,9334.3027,9583.2716,9653.6255
"",TRUE,356,"India",13740695.7128,14011707.0376,14288953.6094,14580604.8955,14848584.9477,15052249.2985,15221606.5216,15337681.3562,15445955.9218,15578931.7451,15797357.868,16100167.7143,16471319.6387,16902466.5024,17373773.664,18202412.492,19079517.389,19991337.2338,20960105.2757,21997388.211,22770501.2741,23546070.8422,24302479.4149,25040586.8631,25740843.1831,26395310.6973,27051773.9071,27708215.4825,28366681.6616,29028719.796,29697558.2919,30311734.5927,30917421.4921,31542589.9188,32192865.413,32839745.1085,33524911.168,34286781.7356,35048034.7322,35835568.1708,36670301.5963,37465931.8934,38264932.0466,38979910.5306,39643623.5219,40361827.7902,41226972.261,42150722.3911,43152604.2645,44193326.016,45225064.0153,46173054.4102,47106814.565,47902004.1601,48653302.8476,49274454.1695,49776222.4251,50145922.761,50550169.5047,50842699.9833,51105947.6299
"",TRUE,360,"Indonesia",2912048.5311,2997147.9276,3091534.5133,3183401.0364,3270515.4037,3350749.2785,3422280.0124,3484592.9874,3538864.1777,3586134.3392,3628479.2437,3668978.4255,3714349.0323,3748509.2383,3781855.9792,3815099.8328,3856416.7483,3926009.9205,4045266.326,4206147.9218,4408358.8182,4640682.7884,4881141.1309,5125711.4022,5374099.6885,5624105.9317,5881497.8265,6135293.6573,6385340.7561,6627295.232,6863159.3077,7088135.5459,7311406.9639,7522324.812,7694125.2143,7849676.3281,7996579.8646,8125089.777,8248098.0069,8374634.5043,8483209.158,8595667.0863,8705525.8251,8811664.3844,8918408.8257,9036652.2876,9142676.0594,9242218.674,9341509.5844,9410767.4809,9451041.0767,9421621.0581,9346397.3071,9256149.3236,9179909.1212,9102999.1605,9058080.9397,9070161.4737,9057831.0088,9045046.9303,9052459.6075
"",TRUE,364,"Iran (Islamic Republic of)",698898.7512,711960.9681,724757.4624,737302.1706,748630.6869,756324.564,761865.7164,762350.7066,764192.1828,768010.7838,779860.5252,799743.2652,861970.6668,899042.6859,940894.9245,1013069.2707,1085520.4887,1157226.2618,1228060.9616,1299510.8654,1345442.7932,1447798.4378,1508301.97,1556242.7344,1547744.42,1593007.4053,1634212.4145,1673974.8403,1715776.7876,1755849.9201,1790769.8635,1834525.3248,1884512.5334,1900850.8168,1953107.5216,2013122.6621,2071423.1163,2115801.7618,2148273.4959,2178598.6374,2213669.0574,2266027.0598,2337668.8845,2441772.0662,2572028.34,2737546.1696,2888728.791,3032047.0386,3167538.1653,3300055.6046,3426920.3566,3509460.8061,3562178.7266,3566730.0509,3532577.4555,3458638.8043,3365041.7939,3255111.9023,3135378.4442,2988722.615,2813171.8371
"",TRUE,368,"Iraq",214546.9428,220569.7062,226267.059,231919.9568,237746.2291,243927.2523,250129.6139,256445.7803,262705.2746,269357.5843,275587.2068,282654.9003,288364.3922,292376.2356,303987.9284,313677.3018,320009.2495,335416.6042,356457.5981,372421.3051,392532.1902,388920.0309,394175.036,379352.745,376571.148,370791.0379,374380.4213,385478.7393,432316.9324,480617.1732,524030.9902,569934.4024,607902.9916,632213.2573,654162.8434,679930.9368,705332.6208,706388.6516,714231.8603,750932.1183,779413.3801,806913.3102,837885.256,881045.7758,917456.3019,941877.9396,966529.5897,991831.2998,1020831.274,1051291.4584,1083846.9291,1118094.3605,1148663.915,1180080.1926,1214086.2027,1250249.6481,1293355.4619,1342258.6229,1394654.5673,1446764.1517,1494694.5428
"",TRUE,372,"Ireland",58361.2575,59135.167,60975.8565,60656.2863,60665.6554,61410.0572,61218.9464,60220.8042,62821.1077,66423.0174,69419.9121,74779.4396,80910.4701,85255.8251,89346.4133,88867.4592,89098.9888,88790.1791,89220.1041,88460.0396,91477.1416,91977.2556,93269.5539,94347.687,95307.5922,96278.3517,98049.5499,99723.1087,101709.5607,103704.925,106055.2048,107579.304,109043.4541,110781.1212,112344.455,114503.4441,116962.9977,121014.5731,126065.6313,130151.0449,132460.2203,134089.8018,135203.0291,135895.5077,137739.7359,140829.5414,143938.4223,146880.0638,149186.3103,149479.6505,146533.3468,142288.1625,137630.037,132070.8716,127519.9409,123246.7406,119007.7624,115616.3335,112970.6902,110462.7512,109298.7822
"",TRUE,376,"Israel",73617.8625,75021.024,75954.021,76123.9379,75988.6614,75857.8828,75391.2352,75120.1828,75535.3915,77448.8586,80816.0163,87143.0486,96756.2243,106483.7448,114139.7061,122304.6576,128484.634,132325.153,136244.2171,141279.717,142985.5028,145031.6131,145862.022,146310.169,147188.5404,149446.7814,151784.4058,152620.8601,153227.4008,153313.6578,153518.072,152970.0149,153919.366,154322.2847,156826.2916,159659.0517,164275.355,170767.3552,177135.8233,182751.9494,189512.7632,194795.6488,199142.2256,202810.6864,205000.2599,206537.2884,208140.7553,208128.7655,209643.6602,213098.9637,215568.1303,217402.5942,219568.1898,220616.3261,221159.3786,221873.7348,222565.7871,223591.9049,224445.7177,224836.7591,225396.6253
"",TRUE,380,"Italy",1577434.794,1557334.005,1550398.9692,1549296.7855,1568261.5292,1589302.554,1604910.8917,1596565.4259,1573939.874,1530951.1258,1479968.9234,1436540.7133,1468346.2421,1510482.8084,1560303.6043,1598923.0093,1643017.4384,1600080.275,1561954.0239,1518979.6537,1508986.0705,1503308.4147,1525715.6531,1539491.9209,1555154.9346,1568933.6731,1589486.8462,1617944.4969,1649919.7587,1690742.5797,1737931.9167,1771071.9342,1793004.1619,1808123.5076,1826259.3714,1825130.3432,1810412.3268,1797906.1785,1803305.4968,1800531.244,1790265.4596,1776957.708,1737911.1111,1692857.8461,1638774.3311,1564348.9921,1494364.7455,1434798.7584,1387465.9177,1344073.7293,1310305.3038,1282101.0447,1251719.6771,1223742.2298,1209260.5465,1194364.1218,1182958.8947,1175555.6966,1169981.6848,1151376.5718,1133322.3736
"",TRUE,384,"Côte d'Ivoire",124768.033,129512.8945,134677.7245,140153.8355,145756.8935,151358.2125,156923.0125,150756.5185,147196.7855,146350.8398,148420.3478,152626.7738,158265.8834,164780,171571.1673,181494.833,193533.5598,207582.5575,216920.5305,213461.7277,225884.7712,237527.4566,248111.4921,257499.7714,265953.3668,274057.4187,283085.3849,293181.4649,304849.828,320079.2543,335540.4259,350236.4632,364275.4002,376557.9741,388184.5211,399781.171,412266.5925,426227.1711,441539.8406,458097.6082,475419.593,492200.0156,512719.0039,536214.6419,558620.9888,584744.6311,609974.6968,629065.8268,641861.0423,650949.9097,656309.6515,658208.783,656609.6936,657003.9174,669602.0887,690450.6868,716375.9988,747950.4075,781707.2003,806857.4178,827500.5818
"",TRUE,388,"Jamaica",31613.7892,30815.7684,30196.2875,29457.5688,28933.2021,28963.4584,29399.9917,30232.7641,31366.0978,32627.559,33825.4408,34912.2883,35826.891,36478.9169,36630.5397,36102.5273,36303.9042,36854.3451,37378.7578,38420.0485,40378.8011,41880.0755,43443.6542,45377.1967,47524.3465,49245.2671,51626.6049,52943.8308,53405.4038,53493.633,53942.2245,53531.5233,53820.5874,54403.7033,54618.6605,54277.1134,53626.5277,52816.6557,51942.8362,51001.1882,50072.9514,49231.842,48191.4712,47658.1872,47515.8036,47788.3526,48530.0165,49738.7981,50901.6755,52183.2036,53487.2641,54925.7717,56134.4886,57132.6507,57972.0809,58683.011,58852.5162,59441.2129,60368.5986,61561.3465,62863.2586
"",TRUE,392,"Japan",3675410.0058,3712943.4235,3740032.7865,3741096.2072,3700101.5561,3639819.7078,3645669.4982,3702065.1489,3774302.4237,3875004.2234,3971172.429,3858613.9213,3739514.3091,3879635.8,4069423.3758,4262162.9396,4438391.2134,4489384.9729,4243288.0048,3916498.5831,3589429.727,3391619.9352,3232192.0402,3088676.0689,3022147.4039,2971339.6545,2921158.1706,2894414.107,2908187.3047,2908614.3754,2942099.3792,2991324.0969,2911129.3285,2996291.3177,3042019.0295,3064398.8847,3088845.8067,3254708.8048,3268853.6544,3322647.1258,3353489.7613,3322010.861,3243582.6322,3122891.9559,2969867.3029,2818351.6593,2689270.5185,2568217.8764,2467416.4068,2381808.0568,2314194.3618,2256957.7856,2207891.1451,2166025.4366,2124843.6128,2075337.0145,2029568.7425,2001870.9285,1971282.3539,1943840.3215,1947290.4346
"",TRUE,398,"Kazakhstan",310953.6319,316170.2317,342932.0213,384376.7184,425943.6662,449035.3701,451537.6624,430197.6486,395715.2571,340051.0083,287424.1699,252021.0921,253994.7396,273150.1369,317204.7836,364770.1425,409820.6013,434262.831,460764.0422,488223.1267,499324.9463,507988.2864,517514.1333,524051.6487,529958.0885,529723.075,532556.6123,532831.68,526854.8815,512376.4673,500891.6756,489083.0779,475428.6701,462515.0787,453412.2069,448975.4833,449021.6074,453407.7854,458892.3947,463987.9818,468881.0203,473744.1834,477807.1763,482074.9973,487095.0805,490440.2436,493229.5117,497311.2924,504287.8972,514459.2232,530039.8646,550355.6493,571806.7547,591643.5399,605673.0047,609757.5144,605284.8676,593321.5966,575033.878,553745.3272,533526.869
"",TRUE,400,"Jordan",31150.1485,33138.9257,34974.6831,36641.4532,38131.5415,39343.2627,40092.0538,40400.3696,40498.426,40519.9979,40691.0925,41200.849,42129.0603,43557.2299,45468.0158,47599.2924,49981.2693,52625.593,55509.181,58632.4559,62313.7953,67246.7129,72857.1776,79117.8237,85724.5465,92223.3302,98276.0229,103904.6895,109219.3658,114523.1274,119824.1334,125089.6511,130119.6512,134939.0969,139575.1532,144416.3491,148683.5953,165600.1227,169206.5829,172915.4587,175264.7412,178878.2772,182266.5819,181766.6853,205597.7031,232183.1506,250893.9049,259122.3459,267309.328,275320.4432,283178.8543,290678.9967,297942.5987,300745.2191,302640.9342,304424.5527,306400.9411,309820.4962,314698.0811,321200.8097,328879.5119
"",TRUE,404,"Kenya",253681.087,263374.782,271217.507,277555.124,281840.163,284248.162,285158.874,283994.414,282861.238,281220.566,280773.031,282733.495,286046.123,292101.315,303178.458,316396.817,322200.868,330319.935,342100.968,356074.488,370450.8488,396124.9863,421808.1748,449506.9036,476624.1528,503583.0151,528451.5832,553169.453,577471.152,601609.7404,627958.8156,655508.3039,683429.1188,708340.7447,733269.118,758759.8792,782567.7663,808115.5706,832812.26,866605.435,900983.7178,933601.8996,965184.2284,998625.1535,1033922.6731,1071174.9329,1108244.1623,1152298.5636,1196186.6977,1236789.0769,1284322.1298,1335161.8924,1383383.641,1435510.8705,1486541.6677,1532920.342,1573649.5264,1607411.321,1635721.0414,1662496.2995,1689545.0024
"",TRUE,408,"Democratic People's Republic of Korea",500795.5605,525412.4142,552434.7252,582438.8393,609920.9601,632539.412,650077.71,660523.8022,663446.3047,660621.4567,654450.511,648555.8395,645116.2965,640238.5224,631207.6539,621385.1984,616017.9316,559146.8847,512824.1178,492171.8206,493562.042,501408.4114,559067.0737,642867.1093,714699.498,747152.4257,773551.365,791998.6927,788880.7484,793981.6119,821334.0649,847814.4839,893937.295,949719.4521,985786.8041,1021648.3112,1052589.1323,1065369.2119,1064249.2312,1040189.6362,1001306.2889,954868.5516,900929.6337,834495.4718,799886.7046,782648.3113,774143.4173,782725.8891,796069.3634,809246.9195,820436.4322,832178.0411,842732.9244,852222.4793,862633.3968,870977.0402,881452.3536,893512.4636,907699.2579,919880.4339,928937.4184
