"Age..range","Catalog.ID","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","SurveyID","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.noneed","SE.modern","SE.trad","SE.unmet","In.union"
"30-34",7656,NA,NA,NA,NA,13.70906331,12.39356364,1.212831813,1.973847485,NA,NA,NA,"UW","0",NA,NA,0,231,"Ethiopia",2018,2018,2018.41369863014,2018.57808219178,"2018 PMA-R6","PMA",0,"PMA2018_ETR6_HHQFQ_v3_14Jun2019",0.30959739583275,0.601011164293338,0.476687867225115,0.00964916829049636,0.00196382645386369,0.00277754305719617,0
"30-34",1835,NA,NA,NA,NA,8.6816637975073,3.95983770997434,4.72182608753296,30.7713423616185,NA,NA,NA,"MW","0",NA,NA,0,232,"Eritrea",1995,1996,1995.66575342466,1996.08196721311,"1995 DHS","DHS",0,"er31",0.224103532522921,0.271201043739131,0.104556269984636,0.0084100562404743,0.0078515309035691,0.0104353922545422,1
"30-34",5919,NA,NA,NA,NA,9.4,7.6,1.8,28.6,NA,NA,NA,"MW","0",NA,NA,0,232,"Eritrea",2010,2010,2010.03561643836,2010.51232876712,"2010 PHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",1849,NA,NA,NA,NA,3.48504732116899,3.28314793057926,0.201899390589726,3.90072531854948,NA,NA,NA,"UW","0",NA,NA,0,232,"Eritrea",2002,2002,2002.16164383562,2002.57808219178,"2002 DHS","DHS",0,"er42",0.460338131326249,1.00508533066731,0.444707327488322,0.00833854115784811,0.000174671763921509,0.00830396003177102,0
"30-34",1737,NA,NA,NA,NA,34.6220701281578,13.4002207754298,21.221849352728,22.6673505562244,NA,NA,NA,"MW","0",NA,NA,0,266,"Gabon",2000,2000,2000.49726775956,2001.08219178082,"2000 DHS","DHS",0,"ga41",0.13898356247963,0.11675530836002,0.112469346660956,0.0151133111495169,0.0183356463955275,0.0158499089142597,1
"30-34",5054,NA,NA,NA,NA,35.3983226019672,24.4627865499556,10.9355360520116,28.1665114948553,NA,NA,NA,"MW","0",NA,NA,0,266,"Gabon",2012,2012,2012,2012.41256830601,"2012 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",5054,NA,NA,NA,NA,37.8114440436643,29.6634757444442,8.14796829922018,13.571490356671,NA,NA,NA,"UW","0",NA,NA,0,266,"Gabon",2012,2012,2012,2012.41256830601,"2012 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,0
"30-34",7580,NA,NA,NA,NA,49.08474288,41.1569061,7.927836772,21.5,NA,NA,NA,"MW","0",NA,NA,0,268,"Georgia",2018,2018,2018.66575342466,2018.99726027397,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",5462,NA,NA,NA,NA,11.5681606484352,10.2446612091625,1.32349943927275,25.6310009659935,NA,NA,NA,"MW","0",NA,NA,0,270,"Gambia",2013,2013,2013.08493150685,2013.32602739726,"2013 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",7579,NA,NA,NA,NA,18.28111679,17.99119841,0.289918377,25.5,NA,NA,NA,"MW","0",NA,NA,1,270,"Gambia",2018,2018,2018,2018.32602739726,"2018 MICS","MICS",0,"gmwm6",0.0766793201229372,0.388338827009835,0.075254497976711,0.0104405531825264,0.00110668419607872,0.0146715008431141,1
"30-34",5462,NA,NA,NA,NA,14.1044964116464,13.1969578176795,0.90753859396692,5.49260320137221,NA,NA,NA,"UW","0",NA,NA,0,270,"Gambia",2013,2013,2013.08493150685,2013.32602739726,"2013 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,0
"30-34",5019,NA,NA,NA,NA,55.82520271,44.66318721,11.1620155,18.8,NA,NA,NA,"MW","0",NA,NA,1,275,"State of Palestine",2010,2010,2010.32876712329,2010.74520547945,"2010 FHS-MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",5563,NA,NA,NA,NA,60.88072044,49.21213031,11.66859013,10.13859005,NA,NA,NA,"MW","0",NA,NA,1,275,"State of Palestine",2014,2014,2013.83287671233,2014.32602739726,"2014 MICS","MICS",0,"pswm5",0.061104840651852,0.0913087703054472,0.0940866461933616,0.0111353134791055,0.00676706485456754,0.0061574486471185,1
"30-34",7872,NA,NA,NA,NA,60.2,46.2,14,12.9,NA,NA,NA,"MW","0",NA,NA,1,275,"State of Palestine",2019,2020,2019,2020,"2019-2020 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",1754,NA,NA,NA,NA,20.4855842185129,10.6221547799696,9.86342943854325,38.5432473444613,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",1993,1994,1993.66575342466,1994.15890410959,"1993 DHS","DHS",0,"gh31",0.123515178331623,0.136348814137833,0.094268134697534,0.0115704443891612,0.0119711861085236,0.0196738827434301,1
"30-34",7497,NA,NA,NA,NA,32.8333051,29.23325886,3.600046234,23.55948396,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",2017,2017,2017.66575342466,2017.91232876712,"2017 PMA-R6","PMA",0,"PMA2017_GHR6_HHQFQ_v2_15Jul2019",0.184029053376808,0.249837318318014,0.214796143462042,0.0300885624279826,0.00672030239118767,0.0244517006418434,1
"30-34",7497,NA,NA,NA,NA,21.54553223,18.24974517,2.493654867,9.06506086,NA,NA,NA,"UW","0",NA,NA,0,288,"Ghana",2017,2017,2017.66575342466,2017.91232876712,"2017 PMA-R6","PMA",0,"PMA2017_GHR6_HHQFQ_v2_15Jul2019",0.325264600260675,0.53557894955118,0.391161995170511,0.0212008203988606,0.0133182822154025,0.0148688470258105,0
"30-34",5444,NA,NA,NA,NA,26.2,21.5,4.7,33.3,NA,NA,NA,"MW","0",NA,NA,0,296,"Kiribati",2009,2009,2009.71232876712,2009.96164383562,"2009 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",7823,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,36.5,29.2,7.3,17.7,NA,NA,NA,"MW","0",NA,NA,0,296,"Kiribati",2018,2019,2018.83287671233,2019.08219178082,"2018-2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",7823,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,25.0655763375356,16.6445409112895,8.42103542624614,5.15965038814985,NA,NA,NA,"UW","0",NA,NA,0,296,"Kiribati",2018,2019,2018.83287671233,2019.08219178082,"2018-2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"30-34",1770,NA,NA,NA,NA,38.817633794204,34.1318144242479,4.68581936995605,27.6110494961088,NA,NA,NA,"MW","0",NA,NA,0,320,"Guatemala",1995,1995,1995.41369863014,1995.99726027397,"1995 DHS","DHS",0,"gu34",0.113184931779162,0.178939284223631,0.0837922481287878,0.0244917565677378,0.00757188457319755,0.0173491913260652,1
"30-34",5790,NA,NA,NA,NA,67.9851831194291,55.0548911317558,12.9302919876733,13.6917268225442,NA,NA,NA,"MW","0",NA,NA,0,320,"Guatemala",2014,2015,2014.74794520548,2015.49315068493,"2014-2015 ENSMI","DHS",0,"gu71",0.0546363948868252,0.0755437274729792,0.0872903375989051,0.00933645060021654,0.00531499151487346,0.00568952080113468,1
"30-34",5790,NA,NA,NA,NA,18.5579640752581,17.9152445963904,0.642719478867688,2.68429913361484,NA,NA,NA,"UW","0",NA,NA,0,320,"Guatemala",2014,2015,2014.74794520548,2015.49315068493,"2014-2015 ENSMI","DHS",0,"gu71",0.11476555625895,0.380381263293841,0.225253498588921,0.0105580830024098,0.0013592281692128,0.00272425013054419,0
"30-34",1738,NA,NA,NA,NA,2.3,1.3,1.1,27.5,NA,NA,NA,"MW","0",NA,NA,0,324,"Guinea",1992,1992,1992.3306010929,1992.57923497268,"1992 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",5676,NA,NA,NA,NA,10.60202188,9.208612326,1.393409549,28.4,NA,NA,NA,"MW","0",NA,NA,1,324,"Guinea",2016,2016,2016,2016,"2016 MICS","MICS",0,"gnwm5",0.112156711656682,0.294677368121253,0.135112703660522,0.00863487436911095,0.00382038740078117,0.00735758561448586,1
"30-34",7623,NA,NA,NA,NA,19.175949405867,17.159840953577,2.01610845228997,12.790380078771,NA,NA,NA,"UW","0",NA,NA,0,324,"Guinea",2018,2018,2018.08493150685,2018.49315068493,"2018 DHS","DHS",0,"gn71",0.27568675712275,0.635668008253675,0.301781237708318,0.0236913947685387,0.00401885647361945,0.0126242801382014,0
"30-34",4701,NA,NA,NA,NA,50.4340184851253,48.3452400580472,2.0887784270781,26.3076357779951,NA,NA,NA,"MW","0",NA,NA,0,328,"Guyana",2009,2009,2009.16164383562,2009.57808219178,"2009 DHS","DHS",0,"gy5i",0.104896005856051,0.31589076032368,0.138111323338736,0.0160239048421291,0.00485793551539862,0.0149342696208075,1
"30-34",5675,NA,NA,NA,NA,40.97606878,39.11375569,1.862313093,25.22073692,NA,NA,NA,"MW","0",NA,NA,1,328,"Guyana",2014,2014,2014,2014,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",5675,NA,NA,NA,NA,13.56046493,12.03515125,1.525313683,12.20481942,NA,NA,NA,"UW","0",NA,NA,1,328,"Guyana",2014,2014,2014,2014,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"30-34",1764,NA,NA,NA,NA,22.3792342788655,15.2087208444806,7.17051343438494,45.0292616043362,NA,NA,NA,"MW","0",NA,NA,0,332,"Haiti",1994,1995,1994.49589041096,1995.08219178082,"1994-1995 DHS","DHS",0,"ht31",0.134271249156116,0.171096224891562,0.109258090304954,0.014660392829504,0.0108861970755996,0.0217438592303747,1
"30-34",5825,NA,NA,NA,NA,36.7180362038189,34.4395293465506,2.27850685726834,38.2958072788274,NA,NA,NA,"MW","0",NA,NA,0,332,"Haiti",2016,2017,2016.83333333333,2017.32602739726,"2016-2017 DHS","DHS",0,"ht70",0.0733283266460241,0.215575382129169,0.0799587505728514,0.00681773117474346,0.00136596000869892,0.00893160215279989,1
"30-34",5825,NA,NA,NA,NA,17.7008879545252,15.7161179946868,1.98476995983836,7.43384584292711,NA,NA,NA,"UW","0",NA,NA,0,332,"Haiti",2016,2017,2016.83333333333,2017.32602739726,"2016-2017 DHS","DHS",0,"ht70",0.165953606916612,0.367412389745664,0.232160516413549,0.0124617617576321,0.00171070026441228,0.00450672085057092,0
"30-34",157,NA,NA,NA,NA,45.9,39.1,6.8,13.6,NA,NA,NA,"MW","0",NA,NA,0,340,"Honduras",1987,1987,1987.43287671233,1987.88493150685,"1987 EFHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",1788,NA,NA,NA,NA,72.822143336414,63.3846877478395,9.43745558857446,15.0176850707048,NA,NA,NA,"MW","0",NA,NA,0,340,"Honduras",2005,2006,2005.74794520548,2006.41095890411,"2005-2006 DHS","DHS",0,"hn52",0.055566045183675,0.0942620860303491,0.103319725640331,0.00619116425858084,0.00392182303495627,0.00425990623710817,1
"30-34",5056,NA,NA,NA,NA,31.0983339937519,28.8123099578732,2.28602403587869,4.48171273441763,NA,NA,NA,"UW","0",NA,NA,0,340,"Honduras",2011,2012,2011.66575342466,2012.57923497268,"2011-2012 DHS","DHS",0,"hn62",0.094874452230456,0.277104553578719,0.18541822813365,0.00536268258266744,0.00162341491311077,0.00158698887565264,0
"30-34",1789,NA,NA,NA,NA,55.8399808403433,50.92620747072,4.91377336962338,18.3477565002921,NA,NA,NA,"MW","0",NA,NA,0,356,"India",1992,1993,1992.24863387978,1993.74520547945,"1992-1993 NFHS","DHS",0,"ia23",0.0282408800167322,0.0567885579001905,0.0339157423919709,0.00669052008048466,0.00249360746447767,0.0047636153842063,1
"30-34",1791,NA,NA,NA,NA,67.7,59.3,8.4,18.8,NA,NA,NA,"MW","0",NA,NA,0,356,"India",2002,2004,2002,2004,"2002-2004 DLHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",5565,NA,NA,NA,NA,19.3464611759626,19.0935205712352,0.252940604727351,0.182144077759872,NA,NA,NA,"UW","0",NA,NA,0,356,"India",2015,2016,2015.05205479452,2016.92349726776,"2015-2016 NFHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,0
"30-34",1687,NA,NA,NA,NA,56.8000820976554,54.0513640386167,2.74871805903872,19.0809383098992,NA,NA,NA,"MW","0",NA,NA,0,360,"Indonesia",1991,1991,1991.32876712329,1991.57808219178,"1991 DHS","DHS",0,"id21",0.0491127135739624,0.116891697940594,0.0676468568123895,0.00950964931047174,0.00230614561874802,0.00756902145025637,1
"30-34",5994,NA,NA,NA,NA,66.07244043,64.56725104,1.505189382,11.3112746,NA,NA,NA,"MW","0",NA,NA,0,360,"Indonesia",2015,2015,2015.49589041096,2015.66301369863,"2015 PMA-R1","PMA",0,"PMA2015_IDR1_HHQFQ_v1_29Dec2016",0.0624468298871587,0.239059470863651,0.0996115981255099,0.00927312302436152,0.0011096913756888,0.00538510004287122,1
"30-34",7363,NA,NA,NA,NA,3.87803878914322,3.67942652747101,0.198612261672216,0.289423564216709,NA,NA,NA,"UW","0",NA,NA,0,360,"Indonesia",2017,2017,2017.49589041096,2017.74520547945,"2017 DHS","DHS",0,"id71",0.275600092011102,0.861620692567669,0.511297585099717,0.00189482234589724,0.000108208705787642,0.00029485214459697,0
"30-34",5334,NA,NA,NA,NA,58.24044085,37.01398783,21.22645302,9.3,NA,NA,NA,"MW","0",NA,NA,1,368,"Iraq",2011,2011,2011.11780821918,2011.20821917808,"2011 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",5586,NA,NA,NA,NA,62.03397859,42.19487324,19.83910535,13.64602733,NA,NA,NA,"MW","0",NA,NA,0,368,"Iraq",2018,2018,2018.16164383562,2018.41095890411,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",1779,NA,NA,NA,NA,13.5536172708022,5.29354783503735,8.26006943576489,32.6067187506443,NA,NA,NA,"MW","0",NA,NA,0,384,"Côte d'Ivoire",1994,1994,1994.41369863014,1994.91232876712,"1994 DHS","DHS",0,"ci35",0.148831457200984,0.1345181565237,0.0879665515180604,0.00696510489668163,0.00899551392995796,0.016411716025595,1
"30-34",7652,NA,NA,NA,NA,28.13638805,23.96571202,4.170676027,34.72527874,NA,NA,NA,"MW","0",NA,NA,0,384,"Côte d'Ivoire",2017,2017,2017.66575342466,2017.8301369863,"2017 PMA-R1","PMA",0,"PMA2017_CIR1_HHQFQ_v1_11May2018",0.168111757948078,0.333326152950988,0.127175880341022,0.0308286810577661,0.0130344219219692,0.026649867859591,1
"30-34",7654,NA,NA,NA,NA,40.31268133,37.4943283,2.818353025,6.745033775,NA,NA,NA,"UW","0",NA,NA,0,384,"Côte d'Ivoire",2018,2018,2018.49589041096,2018.66301369863,"2018 PMA-R2","PMA",0,"PMA2018_CIR2_HHQFQ_v2_15Apr2019",0.282585468516276,0.669989946518191,0.712613700755621,0.0424468978684185,0.0153626549111615,0.00452340749126416,0
"30-34",1826,NA,NA,NA,NA,71.7311061340219,60.6068563811896,11.1242497528322,9.71668069424775,NA,NA,NA,"MW","0",NA,NA,0,398,"Kazakhstan",1995,1995,1995.32876712329,1995.74520547945,"1995 DHS","DHS",0,"kk31",0.121278383827114,0.218704269404331,0.228302031622902,0.0119106853300847,0.00536741767281586,0.00848347102869325,1
"30-34",5666,NA,NA,NA,NA,60.78502337,58.44139699,2.343626374,7.967020418,NA,NA,NA,"MW","0",NA,NA,0,398,"Kazakhstan",2015,2015,2015.70410958904,2015.87123287671,"2015 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",5666,NA,NA,NA,NA,40.75883902,39.37801677,1.380822249,7.750320147,NA,NA,NA,"UW","0",NA,NA,0,398,"Kazakhstan",2015,2015,2015.70410958904,2015.87123287671,"2015 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"30-34",1727,NA,NA,NA,NA,48.4847591791284,33.3386561727329,15.1461030063955,28.142154416343,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",1990,1990,1990.74794520548,1990.99726027397,"1990 DHS","DHS",0,"jo22",0.0762119106346858,0.100387653782581,0.0919876310315154,0.0156309227915598,0.0116564456048815,0.0133667435608778,1
"30-34",2407,NA,NA,NA,NA,62.4819021380988,46.9511990008495,15.5307031372493,10.5428808958019,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",2007,2007,2007.41369863014,2007.91232876712,"2007 DHS","DHS",0,"jo51",0.0739888119179701,0.101533882735566,0.114256228147143,0.0145365227614732,0.0106801424334953,0.00823502603288553,1
"30-34",7364,NA,NA,NA,NA,52.8532332230267,36.8984745592816,15.9547586637451,14.2353716220711,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",2017,2018,2017.49589041096,2018.08219178082,"2017-2018 DHS","DHS",0,"jo73",0.0624255189708328,0.0915992255188205,0.117893268857263,0.0123965690003037,0.010862636274621,0.0129105699934118,1
"30-34",1823,NA,NA,NA,NA,39.6917698753804,33.1998995769461,6.49187029843433,35.7217646913897,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",1993,1993,1993.08493150685,1993.66301369863,"1993 DHS","DHS",0,"ke33",0.0871558035819079,0.163924349479021,0.106839073719,0.0081482698066809,0.00492630234772584,0.00767207890257616,1
"30-34",7720,NA,NA,NA,NA,67.27446006,65.29646601,1.900940718,14.41294613,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2018,2018,2018.83287671233,2018.99726027397,"2018 PMA-R7","PMA",0,"PMA2018_KER7_HHQFQ_2Dec2019",0.0987185140445156,0.36391965387101,0.134333359971891,0.0149677655796934,0.00236049216898776,0.00752907652515296,1
"30-34",7720,NA,NA,NA,NA,47.04725243,45.75516272,0.257304402,5.740995324,NA,NA,NA,"UW","0",NA,NA,0,404,"Kenya",2018,2018,2018.83287671233,2018.99726027397,"2018 PMA-R7","PMA",0,"PMA2018_KER7_HHQFQ_2Dec2019",0.174559811242776,1.00927317347945,0.318889310962337,0.0317262590169954,0.00108161275633484,0.00975490197123107,0
"30-34",2921,NA,NA,NA,NA,70.9,58,12.9,14.6,NA,NA,NA,"MW","0",NA,NA,0,408,"Dem. People's Rep. of Korea",2002,2002,2002,2002,"2002 RHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",7002,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,"MW","0",NA,NA,0,408,"Dem. People's Rep. of Korea",2014,2014,2014.74794520548,2014.8301369863,"2014 SDHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",7572,NA,NA,NA,NA,71.2,69.2,2,9.5,NA,NA,NA,"MW","0",NA,NA,0,408,"Dem. People's Rep. of Korea",2017,2017,2017.58082191781,2017.8301369863,"2017 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",1782,NA,NA,NA,NA,69.9270431481417,57.7254310685485,12.2016120795932,7.52499623103256,NA,NA,NA,"MW","0",NA,NA,0,417,"Kyrgyzstan",1997,1997,1997.58082191781,1997.91232876712,"1997 DHS","DHS",0,"ky31",0.122359883420243,0.176057260215514,0.203200085197862,0.0184476839420469,0.0108487371278957,0.00846988235523,1
"30-34",7582,NA,NA,NA,NA,51.22536312,49.62436463,1.600998489,16.03524066,NA,NA,NA,"MW","0",NA,NA,0,417,"Kyrgyzstan",2018,2018,2018.66575342466,2018.87123287671,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",7582,NA,NA,NA,NA,8.716828078,8.716828078,0,0,NA,NA,NA,"UW","0",NA,NA,0,417,"Kyrgyzstan",2018,2018,2018.66575342466,2018.87123287671,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"30-34",680,NA,"Traditional methods include folk methods.",NA,NA,44.5,40.3,4.2,33.8,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,418,"Lao People's Dem. Republic",2000,2000,2000,2000,"2000 RHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",5062,NA,NA,NA,NA,59.54817134,50.87053319,8.677638153,19.58438373,NA,NA,NA,"MW","0",NA,NA,0,418,"Lao People's Dem. Republic",2011,2012,2011.66575342466,2012.16120218579,"2011-2012 DHS-MICS Special","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",7348,NA,NA,NA,NA,9.913578422,9.730212029,0.183366393,2.770406808,NA,NA,NA,"UW","0",NA,NA,1,418,"Lao People's Dem. Republic",2017,2017,2017.49589041096,2017.74520547945,"2017 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"30-34",1808,NA,NA,NA,NA,49.512820463537,47.1818867384479,2.33093372508911,27.6431266595447,NA,NA,NA,"MW","0",NA,NA,0,426,"Lesotho",2004,2005,2004.66666666667,2005.08219178082,"2004 DHS","DHS",0,"ls41",0.0987807542443625,0.326641433448841,0.127098590115623,0.0158633882005053,0.00635741374648508,0.0137960091089148,1
"30-34",7583,NA,NA,NA,NA,72.00943682,71.92856957,0.080867249,12.81105778,NA,NA,NA,"MW","0",NA,NA,1,426,"Lesotho",2018,2018,2018.24657534247,2018.74520547945,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",7583,NA,NA,NA,NA,59.96106128,59.09579722,0.865264065,3.715320182,NA,NA,NA,"UW","0",NA,NA,1,426,"Lesotho",2018,2018,2018.24657534247,2018.74520547945,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"30-34",647,NA,NA,NA,NA,12.7862660343534,11.1296306323838,1.65663540196955,37.5190070351346,NA,NA,NA,"MW","0",NA,NA,0,430,"Liberia",2006,2007,2006.91506849315,2007.32602739726,"2007 DHS","DHS",0,"lb50",0.139505507540466,0.35100981011969,0.0828627957139055,0.0137260983565683,0.00568963449209727,0.0180031927941825,1
"30-34",7832,"Preliminary data.",NA,NA,NA,28.4,27.2,1.2,32.9,NA,NA,NA,"MW","0",NA,NA,0,430,"Liberia",2019,2020,2019.74794520548,2020.15846994536,"2019-2020 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",5469,NA,NA,NA,NA,34.766591789976,34.3220109493719,0.444580840604082,15.8355264912728,NA,NA,NA,"UW","0",NA,NA,0,430,"Liberia",2013,2013,2013.16164383562,2013.57808219178,"2013 DHS","DHS",0,"lb6a",0.234069892961721,0.777512158931886,0.22371106029031,0.0180261533686662,0.00133837024983571,0.0141815129988114,0
"30-34",1708,NA,NA,NA,NA,21.5806910180865,8.07425254667777,13.5064384714088,32.9645972541258,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",1992,1992,1992.3306010929,1992.91256830601,"1992 DHS","DHS",0,"md21",0.149355391665079,0.135902439304954,0.09843881185232,0.0105747945181532,0.0152032965967003,0.0182730789954426,1
"30-34",7586,NA,NA,NA,NA,49.00511979,45.75120601,3.253913778,11.98334703,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",2018,2018,2018.58082191781,2018.91232876712,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"30-34",7586,NA,NA,NA,NA,39.21366228,35.87290491,3.340757369,6.667307058,NA,NA,NA,"UW","0",NA,NA,0,450,"Madagascar",2018,2018,2018.58082191781,2018.91232876712,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"30-34",1834,NA,NA,NA,NA,16.1175563759066,8.15669261416197,7.96086376174462,41.3972900906945,NA,NA,NA,"MW","0",NA,NA,0,454,"Malawi",1992,1992,1992.66666666667,1992.91256830601,"1992 DHS","DHS",0,"mw26",0.166771906122697,0.158863746601179,0.0986265830847908,0.0111442089326025,0.00995415439736939,0.0191295417037057,1
"30-34",5952,NA,NA,NA,NA,65.13416827697,63.9296986148381,1.20446966213187,19.2171790191816,NA,NA,NA,"MW","0",NA,NA,0,454,"Malawi",2015,2016,2015.74794520548,2016.16120218579,"2015-2016 DHS","DHS",0,"mw7a",0.0496498440650358,0.213594966444523,0.0756337547840863,0.00478822227257099,0.000502829001269851,0.00339447427968882,1
"30-34",5952,NA,NA,NA,NA,40.6873392215302,40.6873392215302,0,10.5116527683546,NA,NA,NA,"UW","0",NA,NA,0,454,"Malawi",2015,2016,2015.74794520548,2016.16120218579,"2015-2016 DHS","DHS",0,"mw7a",0.0896089505815755,NA,0.159229201155451,0.00755241372869717,0,0.0041132602698287,0
"30-34",4699,NA,NA,NA,NA,35.1027561408295,26.5387027098727,8.56405343095678,30.9769794672637,NA,NA,NA,"MW","0",NA,NA,0,462,"Maldives",2009,2009,2009,2009.8301369863,"2009 DHS","DHS",0,"mv52",0.0895312791389788,0.136323906967891,0.104800256707335,0.015684780501607,0.00995082979159967,0.0197829261765357,1
"30-34",5953,NA,NA,NA,NA,19.4454976409686,15.8269249307093,3.61857271025929,32.5303747206474,NA,NA,NA,"MW","0",NA,NA,0,462,"Maldives",2016,2017,2016.49726775956,2017.90410958904,"2016-2017 DHS","DHS",0,"mv71",0.10370533992693,0.20970752232161,0.0774293407152048,0.0131358113217849,0.00689232605669458,0.0148582282996435,1
"30-34",5953,NA,NA,NA,NA,0.728480801325016,0.299234775385626,0.42924602593939,4.69483032843367,NA,NA,NA,"UW","0",NA,NA,0,462,"Maldives",2016,2017,2016.49726775956,2017.90410958904,"2016-2017 DHS","DHS",0,"mv71",1.00739020066389,1.00153005279799,0.459545926197871,0.000444035637957685,0.000636959834374763,0.0179509454936222,0
"30-34",1715,NA,NA,NA,NA,9.10711198563902,5.99577295705294,3.11133902858607,26.4067616574143,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",1995,1996,1995.83287671233,1996.41256830601,"1995-1996 DHS","DHS",0,"ml32",0.13403374169333,0.1896354184409,0.0667085027122975,0.00724768256391221,0.00557570372382011,0.0120804011063198,1
"30-34",7626,NA,NA,NA,NA,19.4392135865832,18.4034392461133,1.03577434046982,26.636388942302,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",2018,2018,2018.59452054795,2018.87945205479,"2018 DHS","DHS",0,"ml7a",0.0898042589221751,0.283409047958986,0.0677142131858742,0.0133800219887139,0.0028767747027281,0.0122891138351048,1
"30-34",7626,NA,NA,NA,NA,34.65602765423,33.8219574212912,0.834070232938858,8.58820416719337,NA,NA,NA,"UW","0",NA,NA,0,466,"Mali",2018,2018,2018.59452054795,2018.87945205479,"2018 DHS","DHS",0,"ml7a",0.280376562673932,1.02809627929121,0.421761119028468,0.0372125074328173,0.00134029347545716,0.0132540720713088,0
"30-34",1853,NA,NA,NA,NA,10.2507410929298,7.35793815484876,2.89280293808106,34.3447937769542,NA,NA,NA,"MW","0",NA,NA,0,478,"Mauritania",2000,2001,2000.58196721311,2001.32602739726,"2000-2001 DHS","DHS",0,"mr42",0.254324198602235,0.220456362739329,0.101071609301531,0.0173921536429259,0.00628552309434083,0.0235144559854572,1
"30-34",2443,NA,NA,NA,NA,10.9,9,1.9,29.1,NA,NA,NA,"MW","0",NA,NA,1,478,"Mauritania",2007,2007,2007.32876712329,2007.74520547945,"2007 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
