"Country letter code","In union","ISO code","Country","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"",TRUE,418,"Lao People's Democratic Republic",72810.2444,75053.6709,77084.1576,79054.1645,81244.041,83702.9271,84589.9657,85150.0348,85506.6143,86062.2734,87168.5516,88903.5689,91322.135,94302.0303,97589.9951,101056.8796,104701.4238,108366.758,112088.1621,115766.7262,119413.7905,123006.6748,126480.4892,129840.2739,133218.3285,136586.3032,138440.1938,140120.4389,141107.2643,141933.7459,142811.7251,143939.5302,145565.7373,147757.7678,150443.0474,153427.3142,157025.2738,160564.8201,163674.9991,166328.4364,168424.8575,170014.2758,170750.7634,170560.751,169412.5976,167526.893,166681.4186,165658.7114,164346.7039,163254.5152,162444.4064,161456.4146,159870.1288,157513.6713,154515.0301,151299.6974,148446.7674,146522.4367,145412.6584,144495.5535,143345.7997
"",TRUE,422,"Lebanon",41453.9832,45218.4727,49054.7616,52714.208,55787.1741,58527.1787,59584.0515,75493.1481,76714.1438,62771.1064,63634.2963,64524.6538,65230.0103,65446.1731,65719.7512,66068.5561,66279.4758,67082.5449,67096.4714,66927.9171,66786.2378,66590.8987,66550.5568,66515.6588,66387.7529,66173.6497,65897.0993,65792.8946,65916.4675,66096.126,66487.6371,67130.6789,67780.4577,67880.3983,68489.0475,68988.9204,69092.4766,69257.6392,69354.0496,68975.0137,68786.4745,67981.024,67502.8506,68293.7397,76257.1326,77815.2978,72017.1536,67226.2708,63285.312,60100.2519,57708.964,54680.6986,51843.5432,48192.7434,44582.696,41769.6801,39960.8958,39222.8504,39720.3387,40990.8617,42926.7032
"",TRUE,426,"Lesotho",34845.6808,35678.7928,36609.1012,37568.7228,38251.4118,38691.1098,40695.207,42535.7909,43886.0192,45359.7513,46750.3023,48111.4469,49369.2067,50508.8368,51503.9809,52332.8971,53431.9435,55322.6701,55667.3439,55866.6124,56040.3292,56190.848,56490.9379,56789.3688,57167.2882,57804.6544,58722.3728,59734.3939,60712.7641,61581.8582,62229.402,62545.6221,62580.6081,62399.8963,62183.2941,61871.275,61730.6559,62151.1195,61909.6436,62433.03,62120.6184,61298.0566,60234.4474,58755.2244,57078.8993,55450.9233,54145.1987,53005.3679,52054.3024,51086.1016,50128.0256,49263.9222,48400.8144,47648.7297,47156.4906,46601.8583,46028.5949,45402.0386,44937.4125,44372.2695,43949.1468
"",TRUE,428,"Latvia",47571.22,49314.82,50791.068,51688.4408,51855.2452,52528.2748,53638.3668,54669.9968,55973.0472,57663.1768,58644.8236,59630.5388,60641.8268,60996.94,60728.4256,59843.8392,58159.5216,56521.7,55120.4268,54029.5144,52028.81,50754.0899,49467.3256,48095.1185,46382.9793,44470.4821,42270.7078,39849.3674,37447.4884,35260.4608,33194.664,31394.6104,29791.0588,28495.714,27617.1378,26671.9969,25450.0527,24470.8285,23203.9598,21296.0561,19352.5956,17720.5552,16061.4721,14502.7248,13002.4375,11561.0532,10004.1668,8634.8133,7468.1396,6730.5464,6385.5887,6264.7524,6187.1873,6124.1728,6094.3862,5887.9848,5797.9828,5860.9795,6016.3325,6200.4298,6361.7462
"",TRUE,430,"Liberia",46030.7604,46589.6658,47171.7654,48252.1662,49866.0336,51932.0815,52473.9108,52977.26,53196.7877,53321.5384,53433.9998,53577.2042,53955.363,54604.1028,54737.2985,56452.7102,58506.5681,60822.2921,63416.9711,66328.3228,69415.9098,52243.7266,56153.0906,59485.9077,61413.2501,59627.8582,63079.9298,63762.4828,73443.7203,78017.5966,81222.0285,82357.9835,83510.5224,83480.1894,81634.1156,81520.7722,84150.4346,86334.4495,87555.1861,87687.9797,87696.1322,87760.6747,92276.4043,91009.3351,90154.0611,89348.1513,89455.8862,89382.3372,89760.6978,90531.1699,91692.1943,93334.5119,94880.2029,96542.5155,98023.5973,99461.6,101050.2419,102724.01,104373.2327,105637.0963,106447.7693
"",TRUE,434,"Libya",30755.144,30695.112,30607.409,30723.252,31483.97,32352.558,33812.555,35853.643,38558.366,41915.468,45938.081,50712.501,56195.58,62392.008,69316.324,76047.0866,82318.6219,87416.6169,91020.6304,93075.0733,93661.024,93449.5143,93125.4399,93064.8411,94139.9502,95943.0904,98185.4934,100825.5448,103735.6648,106122.1266,108265.3242,113398.238,117771.7752,121679.0835,124531.9432,126869.444,129109.6065,127788.9019,126903.7765,126581.8597,125474.9338,123689.018,87900.3039,87241.0614,87908.8946,88176.8442,88920.4566,90301.3696,92435.1905,94516.5263,96167.3353,97596.7477,98885.3958,100083.1869,101389.9647,102897.9433,104217.2867,105338.4902,106161.1243,106544.2412,106421.7973
"",TRUE,438,"Liechtenstein",297.102,310.9979,303.1357,304.3945,297.014,299.4338,309.0721,327.5252,330.0689,346.0003,357.7758,360.7462,350.8046,353.1301,359.4954,364.6542,372.031,380.082,391.9657,409.3076,412.4829,415.033,414.0706,405.7004,393.0624,379.0217,380.1336,371.4591,362.0539,345.6675,338.3833,329.711,329.9363,333.8226,338.3979,347.0291,348.2965,352.6095,354.5672,358.575,360.2078,370.0581,370.8569,371.8432,378.9018,379.5862,379.4164,386.0345,387.2843,381.4177,390.3376,381.0222,367.4001,359.2012,350.187,344.5107,347.312,352.0007,345.574,342.7836,341.5546
"",TRUE,440,"Lithuania",63102.53,63929.118,65399.041,66691.838,67062.8,67459.941,68560.573,70393.66,72905.73,76656.568,79766.856,82632.621,85354.68,86632.438,86282.085,85432.103,83624.081,81775.955,80321.628,79227.68,76072.472,73740.9652,71497.9335,69105.1473,66320.0927,63499.0569,60406.6111,57087.3314,53907.1463,51122.3828,48484.1552,45913.2596,43488.8226,41164.6524,39118.1948,37089.2005,35238.7276,33432.8357,31661.5912,29434.2296,27217.6792,25135.8375,23494.647,22000.8465,20429.8111,18705.3476,16969.7523,15350.0621,13772.3648,12626.7989,11821.6134,11007.7472,10217.9507,9471.9967,8903.7629,8399.8901,8083.363,7966.5594,7985.5627,8115.267,8398.7848
"",TRUE,442,"Luxembourg",6095.8274,6183.2171,6282.8811,6495.8564,6593.9949,6705.2711,6769.983,6868.3393,6865.0932,6828.9618,6748.6576,6647.0364,6551.9157,6475.3845,6344.2908,6196.9908,6053.2414,5875.9211,5623.6668,5387.8548,5176.1398,4957.9699,4723.6763,4528.3373,4327.1746,4113.9383,3978.6578,3755.3258,3575.6415,3446.5105,3390.7215,3379.8914,3287.9882,3162.2624,3129.1318,3043.1106,2962.8121,2877.7043,2772.19,2712.4578,2635.1613,2567.8712,2578.5328,2577.2625,2530.4356,2535.7173,2549.0775,2589.2384,2579.7602,2553.8671,2544.7622,2504.3372,2472.1661,2415.6383,2396.5216,2387.992,2361.8826,2377.8222,2425.1024,2487.6373,2535.0209
"",TRUE,446,"China, Macao SAR",2482.4216,2863.4953,3264.9445,3624.5093,3901.6618,4073.2748,4138.3467,4118.3268,4053.4913,3973.0362,3885.4808,3783.1884,3812.9936,3856.433,3891.0693,3903.7932,3896.7276,3841.1733,3727.1554,3620.8722,3616.7571,3691.5729,3726.2637,3570.6099,3344.1477,3072.6143,2804.6363,2603.4133,2476.7575,2437.5356,2468.526,2514.1902,2541.5968,2593.5124,2649.4613,2741.271,2937.6101,3099.956,3188.8385,3213.7165,3151.9404,2917.5205,2582.6238,2270.4554,1963.372,1669.0189,1433.0358,1291.4283,1181.5849,1103.3592,1045.0045,987.8661,896.7884,811.6844,729.2235,656.3037,600.027,566.2725,556.6259,567.2739,595.1859
"",TRUE,450,"Madagascar",162022.71,174416.385,186991.95,199701.03,211481.31,217588.815,224839.5982,232371.3032,240148.1545,248127.2159,256222.0779,264454.5859,272783.2642,281231.8727,289810.5,298750.0582,308081.6467,318522.835,330138.5145,343173.4992,357625.2218,373850.4223,391949.2321,410336.7627,428288.9848,445296.7632,460902.9464,474481.0333,487597.0315,500771.4932,513813.3209,526401.2032,538324.9691,550589.89,563280.9091,577532.8841,594245.2848,613174.2635,635392.73,649118.3926,664346.0062,681058.585,698887.132,715796.9634,732982.2095,750193.8462,766779.7157,782615.9923,796754.1506,806491.987,812766.629,814690.0272,814837.4865,813322.9975,812507.9858,812247.5411,813952.0912,816135.1377,819084.2991,821226.4911,822843.1453
"",TRUE,454,"Malawi",170318.0168,167572.5504,165091.8792,163354.8544,164747.804,165323.3768,171001.4104,177331.9184,184939.6272,193914.1232,204848.4208,216729.3216,229541.7624,242975.7584,256852.9296,270405.0528,283678.1104,295698.544,321697.9765,337509.9823,351113.169,359172.6565,363877.4833,368677.9905,361895.0632,348430.6883,355635.3193,365396.9288,377554.3662,391137.3683,409822.9938,430402.4227,451293.0078,471514.6463,490226.4736,506497.4087,519985.3345,530813.2833,538212.6765,543999.738,548759.634,547110.2676,546868.2779,549178.0732,550560.631,554047.218,560354.2925,567905.4593,577499.6334,589282.346,603013.493,615153.5718,628416.5147,641712.3587,655529.5487,669587.0342,684533.5996,697289.138,706504.8528,710754.2167,710651.6022
"",TRUE,458,"Malaysia",236611.6614,249821.2207,262137.8787,273220.7356,284336.2921,295464.3223,304080.7889,312846.5195,322673.945,331599.8638,339395.6427,346188.4639,351113.1117,354619.7418,357364.409,359049.3884,359978.0723,359873.1008,358779.5913,357636.6297,356706.3704,356326.6543,356091.7292,357247.1082,359714.0361,362424.5367,364514.6666,366791.8849,369458.115,371141.2474,373319.8435,374650.7629,379010.1588,386228.4742,395960.6004,407510.9594,418591.2427,428704.7057,437508.2641,444769.4783,450087.1524,449902.1426,447912.5075,444309.2883,439456.845,433747.8763,426686.3652,419213.2892,410798.7947,402084.5915,394099.6905,387299.5916,381664.3582,376427.6087,370147.5837,364034.4423,358858.1787,354097.7631,349410.6575,344003.868,336980.5993
"",TRUE,462,"Maldives",3452.735,3514.8685,3608.462,3754.751,3923.8485,4101.5975,4301.3685,4520.802,4686.3429,4815.525,5010.9352,5256.9309,5551.8937,5878.6197,6207.3,6542.0108,6728.254,6840.1874,6922.2739,6987.8944,7073.3721,7172.5112,7248.2726,7298.6265,7338.8434,7401.1871,7451.8651,7461.1474,7474.555,7531.1723,7662.0562,7949.6904,8346.0558,8800.4479,9313.1852,9838.0734,10295.0885,10715.0299,11030.2031,11208.45,11300.1413,11235.003,10991.3115,10629.6377,10177.9239,10148.9839,10093.7016,10005.8574,9873.7796,9665.0571,9276.0813,8667.686,8076.5534,7247.0886,6505.9967,5932.5702,5568.1752,5421.6861,5456.803,5616.4271,5859.9151
"",TRUE,466,"Mali",223917.8098,228599.1288,232672.2618,236180.8954,239801.7436,243916.85,246822.4372,249020.1028,251869.412,254836.2796,258457.5042,262781.9414,267076.3296,271809.8435,276909.6442,281090.7206,284666.9973,287656.5836,291033.21,295901.206,302603.6048,310743.321,318995.611,328374.1007,338566.848,349897.8727,361390.2486,372969.7288,386097.7493,401651.5978,418584.3174,435920.3637,453900.9792,471615.2045,488224.3319,503941.7038,518099.9452,531448.3564,543706.454,555562.4538,565523.4115,574663.8466,584626.8764,587613.2417,599632.4429,613356.1,627830.0859,643987.8634,662662.176,683407.6741,707286.1046,737392.0474,768976.3533,800038.1952,831501.7059,862335.9093,893472.4827,922375.0968,948994.8943,973079.786,994142.1405
"",TRUE,470,"Malta",5583.852,5397.5118,5142.5884,4895.1744,4678.6652,4484.8068,4354.6816,4283.2256,4245.3966,4186.4502,4122.7835,4055.4268,3901.9737,3734.8316,3540.794,3357.6241,3124.1033,2966.6211,2806.3095,2674.8887,2559.4567,2518.2249,2493.9853,2481.0687,2487.9651,2495.6498,2507.0217,2471.6953,2429.6491,2390.0476,2335.997,2258.1654,2202.3208,2151.4369,2071.5003,1976.2167,1865.3596,1759.6093,1661.0196,1600.9809,1550.8438,1509.3819,1496.0271,1490.6369,1470.2928,1437.1524,1406.1541,1383.4486,1348.8409,1312.6204,1283.8788,1262.6493,1213.67,1122.4307,1058.7327,1011.8876,981.1604,981.777,992.9259,1016.659,1060.0733
"",TRUE,474,"Martinique",4239.756,4254.075,4208.454,4221.774,4258.737,4398.93,4505.49,4607.2947,4695.8163,4761.6354,4804.4148,4823.6038,4894.3852,5072.229,5222.6041,5317.2053,5355.4982,5332.3531,5257.0911,5140.8652,4950.5353,4647.9924,4463.8862,4268.7633,4033.4617,3779.9476,3509.658,3265.5196,3028.077,2851.8573,2749.6912,2570.915,2441.7593,2333.0664,2183.5729,1999.677,1816.8881,1802.0797,1747.0183,1690.3113,1613.7563,1517.5448,1387.0853,1263.4621,1145.4859,1124.3361,1072.8332,1037.3838,1007.5052,998.5866,984.5165,977.81,971.2172,971.0416,967.965,965.6423,962.9419,956.9234,954.4543,951.7329,946.6268
"",TRUE,478,"Mauritania",30355.4195,30475.151,30639.2275,30872.3555,31361.4175,32483.9795,33607.8085,34797.5215,35952.9456,37225.2371,38588.6111,40050.8072,41620.1424,43262.8289,44977.2453,46759.2753,48614.8206,50509.2049,52437.2343,54309.8153,55215.3257,56974.8127,58651.0999,62615.6152,64787.752,66897.2302,67291.014,67427.8344,68988.8058,70653.345,72679.9534,74889.9781,76617.5313,78515.432,80506.9531,82638.2704,84717.4855,86667.5,88687.3133,91166.0908,93718.0576,96149.5788,98525.3088,100799.4234,103619.1059,106548.2041,109576.6055,112618.7955,115647.9579,118606.0642,121608.1205,124725.7225,127911.0407,131483.8424,135219.0409,139066.9065,142920.4556,146667.0636,150203.0627,153443.1382,156311.9893
"",TRUE,480,"Mauritius",17414.0901,18525.7974,19743.6426,20877.5765,21811.9214,22448.216,22826.0428,23054.6361,23218.6927,23373.0186,23581.6173,23812.3696,24063.2469,24425.0116,24831.1475,25124.9167,25240.1369,25043.8421,24497.4876,23694.4728,22678.1037,21653.2726,20942.573,20449.5511,20235.7235,20265.8109,20491.4635,20898.5299,21402.5686,21885.3272,22256.5579,22433.5907,22258.5242,21743.4913,20953.574,20018.059,19062.4461,18225.6048,17607.0952,17260.373,17147.6384,17308.8465,17485.7131,17795.5434,17971.5125,17958.7518,17620.7844,17299.9313,16747.8899,16104.4414,15828.8698,15671.0317,15461.7636,15419.9431,15458.4032,15258.4884,15013.5726,14647.1847,14166.2358,13645.9985,13004.7925
"",TRUE,484,"Mexico",1217890.5977,1255181.2065,1296012.7788,1338337.0663,1381102.7372,1430573.6815,1481998.3331,1533399.8906,1589030.6493,1647280.0075,1707205.1982,1761603.2586,1807185.1325,1849520.2637,1889944.0019,1928062.9365,1964606.2726,1997573.2869,2029970.7702,2066570.7684,2107532.4705,2156794.3261,2204338.4826,2249008.2098,2282654.0292,2311542.4568,2331558.4905,2342059.8766,2345312.8765,2348839.5599,2355113.6082,2350601.8573,2347067.1285,2345364.5625,2337086.2825,2334207.5499,2332668.7984,2327646.5726,2318983.2382,2312322.3857,2312721.1625,2332707.2101,2348007.0411,2360228.4077,2365902.4071,2361753.8196,2346129.8286,2330166.2468,2309942.0507,2289213.9489,2272431.7658,2258648.4944,2242601.2795,2226696.8712,2208272.2097,2185792.5022,2159064.6859,2131177.4767,2102181.0547,2073650.6085,2046706.7417
"",TRUE,496,"Mongolia",17460.792,18275.116,19300.12,20522.98,21962.016,23620.434,25377.78,27185.048,29097.198,31119.268,33472.472,35943.382,38413.834,40788.564,42806.054,44291.348,45315.436,45934.194,46351.432,46748.976,47112.17,47679.174,48536.55,49670.1,51040.436,52479.93,53801.718,54475.4194,54779.8598,54780.4124,54603.1309,54348.0861,54258.2494,54377.8854,54835.04,55704.9011,56887.646,58220.2003,59493.8388,60448.191,60863.5501,60643.3959,60006.2921,58510.9957,55997.8113,53162.4142,50458.5775,47897.1506,45823.3738,45111.0384,44013.5489,43069.1255,42238.5896,41461.7299,40507.5161,39546.8449,38810.6479,38937.4138,40517.7105,43416.5838,46842.9231
"",TRUE,498,"Republic of Moldova",85191.899,97269.757,107615.6315,114643.1845,118373.2225,119865.616,118649.3815,118476.6245,119248.987,120660.6765,122031.4045,123265.1692,123518.3684,121906.3601,118328.9177,112426.3431,105814.8416,99819.5004,94836.4713,90638.6268,87898.2934,86647.6167,86602.9225,88034.6243,90505.4024,93411.2319,95621.3261,97050.1263,97672.3188,97981.9048,98027.3188,97902.3988,97940.7263,98211.1613,99159.9019,100622.48,102935.0366,104576.3011,105466.147,104397.4086,100937.8093,95439.1177,89312.631,83732.286,79238.7495,74487.8314,69671.1661,64867.1681,59585.3172,54280.644,49860.4075,46724.7515,44202.5896,67920.6256,59443.6274,52951.4643,48349.2367,46036.4352,44821.2005,44287.2969,43931.7372
"",TRUE,499,"Montenegro",12187.7657,13002.3368,13686.0045,14173.3171,14483.5252,14642.4793,14700.7808,14700.2308,14701.8808,14742.0319,14839.3844,15003.8386,14838.687,14584.0964,14249.2839,13830.9418,13342.8463,12800.0018,12248.8984,11736.9209,11295.4425,10934.5323,10645.9882,10374.499,10131.2731,9889.2551,9670.2144,9444.7856,9184.0521,8936.2109,8696.9774,8436.3631,8205.4663,8024.2728,7859.3672,7552.5387,7205.9895,6812.2928,6398.7182,5939.0673,5520.2832,5105.9233,4814.9268,4548.248,4366.3903,4201.8938,4090.1954,3946.2261,3762.0076,3611.5593,3454.8376,3318.3851,3246.603,3185.0224,3118.151,3052.1169,2956.0525,2869.7611,2832.823,2840.0973,2889.8498
"",TRUE,500,"Montserrat",64.9382,66.7214,68.2074,69.842,70.8822,71.4766,73.557,74.4486,75.4888,75.786,75.3402,76.1907,77.1962,79.5668,81.6545,83.6071,84.8088,85.7101,84.7568,83.7892,81.3985,77.7205,72.262,66.1091,59.7314,54.7316,49.0342,43.4402,38.1148,31.7534,24.8351,20.1623,18.1003,17.5194,19.4468,21.5602,22.5079,23.1235,24.0855,24.8839,25.3437,25.6336,25.9381,25.3808,24.4748,25.3388,26.4019,28.0286,22.9911,27.9192,29.8096,29.7007,30.9107,31.5857,31.9014,31.8469,30.8246,30.1825,30.7307,30.2897,29.2315
"",TRUE,504,"Morocco",433341.942,460195.362,481967.4873,503401.5914,523975.5443,534733.7288,544329.4229,554928.4272,565779.9043,576682.8954,587572.3471,598182.2532,607688.3035,616699.0047,620997.6883,623204.8711,624057.7233,622588.7537,619846.0582,617953.7978,615848.2731,614726.6837,612984.0176,612124.8152,611425.9748,610335.3481,606738.2423,601346.7755,594564.8625,586789.4596,578581.6648,570016.4044,561694.4154,553094.857,543411.2534,558154.8445,570285.1266,579979.5262,587098.7409,591293.9387,593893.9516,596964.6957,599494.0431,602521.676,605692.9892,606628.5244,603976.8823,601605.2514,599168.231,595982.3112,592210.6193,594954.8378,597167.1332,599160.8212,601755.6253,606233.9867,609948.2842,613954.2545,619071.9081,624141.6058,629988.4852
"",TRUE,508,"Mozambique",266316.6564,269353.4103,274872.6879,286087.2153,298378.9557,314023.2132,334431.0546,355481.1123,383018.2947,411059.547,436222.7493,438775.5833,443131.0998,445575.0317,447152.6663,447707.9347,447579.6005,447410.621,439004.6966,439777.0185,447429.3483,460647.2539,475723.4757,491023.0635,515586.4187,551717.0583,571456.8242,589312.6146,598978.889,606111.434,611388.9939,617776.188,623715.8682,631852.7672,642546.0908,656573.8428,670685.0374,688283.7067,706612.8405,724174.5799,741704.3328,760556.4664,779587.4883,799658.3086,821278.9937,843591.8911,866545.1702,893370.4848,919649.6353,944345.8443,968891.781,994772.1735,1017575.6998,1036950.6798,1056063.6285,1071826.38,1085233.9519,1096506.9363,1106488.4054,1118764.7734,1134271.0515
"",TRUE,512,"Oman",18463.896,18394.128,18397.548,18572.652,19290.168,20692.368,21803.184,23050.116,24420.852,25870.932,27385.992,28944.144,30582.324,32251.968,33899.724,35457.192,36375.804,37384.02,38543.4,39901.824,41505.12,43384.068,45557.136,48017.484,48089.4429,47533.0071,46956.821,46377.758,45795.1666,45164.4786,44468.0289,43311.1607,41575.9424,39183.6124,40127.6141,41030.0266,41772.4652,42309.9577,42559.4475,42528.5572,42210.4114,45553.8601,47494.0914,47517.3867,45914.1004,44111.8804,42747.1511,42122.2222,41594.4252,40866.1575,38779.8724,36558.8739,35614.7566,35031.0108,34943.8288,35558.6481,36426.6385,37773.9785,39472.3597,41545.7331,44051.997
"",TRUE,516,"Namibia",16849.1719,17177.2735,17466.6299,17745.1766,17963.9983,18044.7871,18102.3666,17947.5441,17865.1155,16975.3735,16959.5945,16588.779,16173.8132,16614.3836,17136.5487,17695.696,18342.1335,19021.1089,19655.0678,20430.2987,23268.0785,23450.6497,23384.2122,23228.995,23019.5371,22783.3789,22542.1518,22288.5473,22011.4948,21708.0071,21264.9982,21290.0646,21264.8691,21129.6889,20962.8892,20953.6098,20965.549,21089.0563,21376.8694,21705.0994,22099.7046,22781.7602,23358.3054,23738.148,23945.817,23906.1497,23372.5236,22691.7554,22083.1413,21621.5967,21310.1315,21186.9269,21120.5096,21021.8322,20878.2923,20780.167,20834.7841,21080.335,21537.4779,22208.5951,23039.6613
"",TRUE,520,"Nauru",96.778,103.774,111.936,121.264,137.005,149.831,161.491,176.649,190.641,197.637,206.382,215.71,226.204,228.536,252.439,258.269,264.682,262.35,257.686,251.856,244.86,241.945,237.864,240.779,237.281,236.115,239.613,243.694,243.694,249.524,258.852,265.848,272.261,281.006,284.504,288.002,294.415,300.828,297.6612,301.8546,297.4089,292.4116,284.6974,274.3821,258.3857,252.684,246.5211,247.5589,252.4778,256.1529,251.3258,249.8906,241.301,230.0787,225.0457,220.9678,213.3725,211.5809,213.1704,215.8615,220.8354
"",TRUE,524,"Nepal",490868.2107,504234.5546,514746.0022,523412.1852,529671.6933,538349.7537,545781.3708,552164.0252,559267.6028,566483.9318,574083.4703,583991.5392,595094.6111,607765.4482,621776.0786,636100.3538,649348.5367,661552.1734,672937.7015,686116.6692,700697.8645,718442.0988,738164.1608,762639.1556,775851.1239,791806.6729,805002.295,819241.9818,834667.6302,852845.4535,870325.4297,886422.206,899061.6248,915455.0388,931938.6603,948608.1282,964653.4314,978182.1668,989982.14,1000760.9813,1010153.4617,1021545.025,1031238.3491,1040523.2883,1053102.6033,1066108.0681,1078307.3802,1089437.9043,1093942.6223,1090756.4934,1082584.2876,1088283.6749,1089491.683,1070768.4554,1048534.8452,1022037.5492,989232.2513,952820.7347,915557.4542,876388.2923,837734.2451
"",TRUE,528,"Netherlands",313141.6332,318815.1529,304787.0967,294876.2425,288865.8952,285452.8708,283938.4383,283109.1006,281731.4056,281345.8093,281835.3716,281129.2431,281465.5679,280978.7954,280222.8151,278770.0801,276107.9507,270992.4408,265668.2447,260127.2899,256222.5734,252315.4417,247106.4263,239752.5159,228656.3702,213940.0097,199052.149,186075.5485,175298.8265,168395.3689,163175.3877,160448.3846,157797.9507,154505.1668,150742.393,147783.4323,144595.3317,142541.6413,141283.0337,140231.7496,138818.0362,137631.0756,136448.1992,135159.2574,133830.8721,132425.5304,130002.3406,127615.3981,126049.2408,125416.1581,125148.9172,125960.8149,126152.8334,124747.7806,122390.9454,119289.4672,115302.7207,112083.2895,109399.9578,107635.4747,106726.1043
"",TRUE,531,"Curaçao",1873.9742,1889.4979,1903.2642,1949.8353,1992.5987,2045.6136,2108.0013,2175.6612,2247.7146,2318.3035,2383.9131,2435.4635,2464.7535,2461.8245,2439.2712,2395.0433,2337.342,2268.2176,2189.7204,2098.9214,1999.9212,1892.4269,1778.4888,1669.53,1574.0446,1482.3669,1400.6478,1333.5737,1268.5499,1216.7066,1175.4077,1159.5911,1188.5882,1246.5824,1307.7985,1373.9939,1433.7455,1463.9142,1460.3994,1427.8875,1381.3164,1344.7039,1395.5347,1507.6149,1626.4414,1731.2895,1804.1496,1825.934,1805.534,2266.0812,1988.6611,1936.5722,1903.3991,1896.8769,1904.5057,1917.878,1924.0176,1915.187,1887.9901,1846.7942,1796.2329
"",TRUE,533,"Aruba",972.1701,964.5324,958.7132,989.6277,1028.5436,1071.4602,1111.8309,1148.5646,1171.8414,1174.751,1154.3838,1118.7412,1086.0351,1076.3855,1065.4739,1033.8753,973.841,888.7764,790.7332,691.0357,614.4168,576.1749,585.5911,615.7178,654.8501,691.7896,734.7039,743.1745,732.9076,712.6654,694.1977,691.349,673.8459,662.758,666.8983,664.1276,663.6886,646.1858,615.6368,575.7726,536.5635,544.8048,573.5965,599.2194,616.3158,619.843,607.1801,578.4473,541.8626,503.7713,471.1204,473.0503,494.3115,515.1289,538.3853,560.198,573.0346,578.8242,579.7915,576.5612,572.2112
"",TRUE,540,"New Caledonia",548.4396,570.8746,593.0532,614.5908,638.9488,665.2298,691.7672,712.0228,729.3298,747.6624,767.6616,788.3018,809.1984,831.2488,856.8888,887.9132,922.5272,957.654,992.6526,1024.4462,1049.958,1078.6748,1106.366,1138.5442,1171.6198,1202.1314,1220.8486,1176.1039,1114.2401,1046.8618,977.9731,911.6921,850.6207,795.6989,747.5045,724.8005,683.3664,664.4339,644.9587,621.1728,602.1196,586.2276,560.0705,525.6948,487.0549,451.7556,418.412,379.0108,334.5286,290.9548,272.6885,265.2561,260.3378,260.7396,260.9753,259.1339,257.8748,259.4385,262.1198,266.9362,276.6299
"",TRUE,548,"Vanuatu",2012.003,2076.494,2149.119,2229.878,2308.313,2393.72,2484.937,2579.64,2678.41,2834.699,3092.2136,3188.8668,3281.5706,3369.7972,3452.463,3529.6352,3600.2582,3663.2988,3723.86,3779.202,3866.7138,3966.6962,4056.8561,4133.0638,4201.3324,4260.3825,4311.7818,4354.8253,4385.3135,4445.635,4603.1115,4812.678,5060.8984,5360.8456,5676.1622,5937.2467,6218.2158,6508.3947,6798.722,7078.726,7355.0006,7649.7717,7930.2596,8184.324,8395.1647,8550.521,8654.0122,8660.2358,8630.3019,8574.4306,8518.6198,8475.4774,8489.2575,8516.5106,8588.7324,8716.6488,8869.296,9054.4357,9297.552,9583.6099,9901.5409
"",TRUE,554,"New Zealand",41742.372,43085.9175,44144.4685,44933.6255,45898.954,47315.175,48411.015,48611.158,48619.1485,48884.7375,49427.711,50412.0645,51864.433,53532.9255,54770.692,54876.0905,53734.21,52356.3592,51623.1872,51311.248,51174.9667,52857.4901,54823.6924,55026.9825,54826.5899,54218.4601,53017.8874,51501.4273,49934.9835,48496.3101,47434.7789,47071.4149,47911.4842,49735.095,51326.6438,52199.8192,52860.4701,52973.1877,52676.353,52769.7634,53537.5247,54655.8843,55393.5003,55763.5056,56484.9734,57800.4727,58110.5463,57849.4238,57329.8781,57134.9284,57280.2876,57586.2679,57914.9402,57205.4383,56604.7441,55994.2028,55231.012,54837.1517,55049.4145,55383.3257,55734.4065
"",TRUE,558,"Nicaragua",57986.4288,61958.3904,65681.5071,68836.1945,71688.1238,74030.1779,75772.2756,77595.0459,79505.6197,81441.0405,83345.1012,85302.3137,87227.6606,89093.6056,90972.3018,92798.5615,94685.7878,96666.4742,98942.7313,101519.0928,104444.3459,107698.0502,111247.3343,114852.0368,118581.6031,122222.0391,125675.3016,128231.0439,130486.6509,132305.9436,133929.9025,135226.8748,136283.7012,137257.2308,138032.7488,138651.2941,139937.4804,141138.0866,142296.1407,143685.022,145123.3525,146611.8823,148160.402,149442.8036,150300.7354,150674.0958,150582.4122,149948.1573,148708.1878,147021.3813,145175.3425,143483.4817,141644.9303,140002.7687,138356.7002,136639.0084,134911.5843,133375.5122,132032.7243,130892.2173,129974.7815
